"Step","eager-universe-7 - Smallest CBF constraint(unfiltered)","eager-universe-7 - Smallest CBF constraint(unfiltered)__MIN","eager-universe-7 - Smallest CBF constraint(unfiltered)__MAX"
"827","-0.8878181576728821","-0.8878181576728821","-0.8878181576728821"
"829","-0.9845627546310425","-0.9845627546310425","-0.9845627546310425"
"831","-0.7230517864227295","-0.7230517864227295","-0.7230517864227295"
"833","-1.159510850906372","-1.159510850906372","-1.159510850906372"
"835","-0.7387810945510864","-0.7387810945510864","-0.7387810945510864"
"837","-1.0605261325836182","-1.0605261325836182","-1.0605261325836182"
"839","-1.121294617652893","-1.121294617652893","-1.121294617652893"
"841","-0.4010350704193115","-0.4010350704193115","-0.4010350704193115"
"843","-1.1309118270874023","-1.1309118270874023","-1.1309118270874023"
"845","-0.718954861164093","-0.718954861164093","-0.718954861164093"
"847","-0.9532119631767273","-0.9532119631767273","-0.9532119631767273"
"849","-0.25856876373291016","-0.25856876373291016","-0.25856876373291016"
"851","-1.0447219610214233","-1.0447219610214233","-1.0447219610214233"
"853","-0.5376460552215576","-0.5376460552215576","-0.5376460552215576"
"855","-0.8242550492286682","-0.8242550492286682","-0.8242550492286682"
"857","-0.8803608417510986","-0.8803608417510986","-0.8803608417510986"
"859","-1.2790794372558594","-1.2790794372558594","-1.2790794372558594"
"861","-0.5391993522644043","-0.5391993522644043","-0.5391993522644043"
"863","-1.0401862859725952","-1.0401862859725952","-1.0401862859725952"
"865","-1.5089322328567505","-1.5089322328567505","-1.5089322328567505"
"867","-0.8491584658622742","-0.8491584658622742","-0.8491584658622742"
"869","-0.7899499535560608","-0.7899499535560608","-0.7899499535560608"
"871","-1.4007316827774048","-1.4007316827774048","-1.4007316827774048"
"873","-0.3172028660774231","-0.3172028660774231","-0.3172028660774231"
"875","-1.0370361804962158","-1.0370361804962158","-1.0370361804962158"
"877","-1.1619852781295776","-1.1619852781295776","-1.1619852781295776"
"879","-0.7778801918029785","-0.7778801918029785","-0.7778801918029785"
"881","-0.7794371843338013","-0.7794371843338013","-0.7794371843338013"
"883","-0.31940990686416626","-0.31940990686416626","-0.31940990686416626"
"885","-0.4956236481666565","-0.4956236481666565","-0.4956236481666565"
"887","-0.47020143270492554","-0.47020143270492554","-0.47020143270492554"
"889","-0.4690690338611603","-0.4690690338611603","-0.4690690338611603"
"891","-0.3800446391105652","-0.3800446391105652","-0.3800446391105652"
"893","-1.046630859375","-1.046630859375","-1.046630859375"
"895","-0.7915942668914795","-0.7915942668914795","-0.7915942668914795"
"897","-1.083938479423523","-1.083938479423523","-1.083938479423523"
"899","-0.8680746555328369","-0.8680746555328369","-0.8680746555328369"
"901","-0.5303308963775635","-0.5303308963775635","-0.5303308963775635"
"903","-0.3906969130039215","-0.3906969130039215","-0.3906969130039215"
"905","-0.8805755972862244","-0.8805755972862244","-0.8805755972862244"
"907","-0.5901569128036499","-0.5901569128036499","-0.5901569128036499"
"909","-1.122635006904602","-1.122635006904602","-1.122635006904602"
"911","-0.7107502222061157","-0.7107502222061157","-0.7107502222061157"
"913","-1.3227022886276245","-1.3227022886276245","-1.3227022886276245"
"915","-0.7293052077293396","-0.7293052077293396","-0.7293052077293396"
"925","-0.6240524053573608","-0.6240524053573608","-0.6240524053573608"
"927","-0.37264055013656616","-0.37264055013656616","-0.37264055013656616"
"929","-0.8823671936988831","-0.8823671936988831","-0.8823671936988831"
"931","-0.6810599565505981","-0.6810599565505981","-0.6810599565505981"
"933","-0.6034078001976013","-0.6034078001976013","-0.6034078001976013"
"935","-0.7476550340652466","-0.7476550340652466","-0.7476550340652466"
"937","-0.937285304069519","-0.937285304069519","-0.937285304069519"
"939","-0.7378134727478027","-0.7378134727478027","-0.7378134727478027"
"941","-0.9473949074745178","-0.9473949074745178","-0.9473949074745178"
"943","-0.44559329748153687","-0.44559329748153687","-0.44559329748153687"
"945","-0.3356522023677826","-0.3356522023677826","-0.3356522023677826"
"947","-0.5513357520103455","-0.5513357520103455","-0.5513357520103455"
"953","-0.5305453538894653","-0.5305453538894653","-0.5305453538894653"
"955","-0.632485032081604","-0.632485032081604","-0.632485032081604"
"957","-1.0498030185699463","-1.0498030185699463","-1.0498030185699463"
"959","-0.48782598972320557","-0.48782598972320557","-0.48782598972320557"
"961","-0.37268078327178955","-0.37268078327178955","-0.37268078327178955"
"963","-2.02856707572937","-2.02856707572937","-2.02856707572937"
"965","-1.1594175100326538","-1.1594175100326538","-1.1594175100326538"
"967","-0.6498991250991821","-0.6498991250991821","-0.6498991250991821"
"969","-0.4664054214954376","-0.4664054214954376","-0.4664054214954376"
"971","-0.6922385096549988","-0.6922385096549988","-0.6922385096549988"
"973","-0.5388430953025818","-0.5388430953025818","-0.5388430953025818"
"975","-0.11769437789916992","-0.11769437789916992","-0.11769437789916992"
"977","-0.5601248741149902","-0.5601248741149902","-0.5601248741149902"
"979","-0.55490642786026","-0.55490642786026","-0.55490642786026"
"981","-0.736169695854187","-0.736169695854187","-0.736169695854187"
"983","-0.6282448768615723","-0.6282448768615723","-0.6282448768615723"
"985","-0.3088712990283966","-0.3088712990283966","-0.3088712990283966"
"987","-0.190003901720047","-0.190003901720047","-0.190003901720047"
"989","-1.3082331418991089","-1.3082331418991089","-1.3082331418991089"
"991","-0.8619546294212341","-0.8619546294212341","-0.8619546294212341"
"993","-0.5783116221427917","-0.5783116221427917","-0.5783116221427917"
"995","-0.6417859792709351","-0.6417859792709351","-0.6417859792709351"
"997","-0.31627118587493896","-0.31627118587493896","-0.31627118587493896"
"999","-1.779686450958252","-1.779686450958252","-1.779686450958252"
"1001","-1.0714813470840454","-1.0714813470840454","-1.0714813470840454"
"1003","-0.182358056306839","-0.182358056306839","-0.182358056306839"
"1005","-0.627974808216095","-0.627974808216095","-0.627974808216095"
"1007","-0.5268757343292236","-0.5268757343292236","-0.5268757343292236"
"1009","-1.0667335987091064","-1.0667335987091064","-1.0667335987091064"
"1011","-0.6425873637199402","-0.6425873637199402","-0.6425873637199402"
"1013","-0.33032795786857605","-0.33032795786857605","-0.33032795786857605"
"1015","-0.8842000961303711","-0.8842000961303711","-0.8842000961303711"
"1017","-0.8488494157791138","-0.8488494157791138","-0.8488494157791138"
"1019","-0.6603018641471863","-0.6603018641471863","-0.6603018641471863"
"1021","-0.45804280042648315","-0.45804280042648315","-0.45804280042648315"
"1023","-0.5698296427726746","-0.5698296427726746","-0.5698296427726746"
"1025","-0.6918075680732727","-0.6918075680732727","-0.6918075680732727"
"1027","-0.7014341354370117","-0.7014341354370117","-0.7014341354370117"
"1029","-0.9366816282272339","-0.9366816282272339","-0.9366816282272339"
"1031","-1.0922152996063232","-1.0922152996063232","-1.0922152996063232"
"1033","-0.9164703488349915","-0.9164703488349915","-0.9164703488349915"
"1035","-0.5991438627243042","-0.5991438627243042","-0.5991438627243042"
"1037","-1.0823187828063965","-1.0823187828063965","-1.0823187828063965"
"1039","-1.2717227935791016","-1.2717227935791016","-1.2717227935791016"
"1041","-0.5256281495094299","-0.5256281495094299","-0.5256281495094299"
"1043","-0.47003427147865295","-0.47003427147865295","-0.47003427147865295"
"1045","-0.6144545078277588","-0.6144545078277588","-0.6144545078277588"
"1047","-0.6135637164115906","-0.6135637164115906","-0.6135637164115906"
"1049","-0.8415285348892212","-0.8415285348892212","-0.8415285348892212"
"1051","-0.379291832447052","-0.379291832447052","-0.379291832447052"
"1053","-1.1141213178634644","-1.1141213178634644","-1.1141213178634644"
"1055","-1.0885647535324097","-1.0885647535324097","-1.0885647535324097"
"1057","-0.5527207851409912","-0.5527207851409912","-0.5527207851409912"
"1059","-1.7333823442459106","-1.7333823442459106","-1.7333823442459106"
"1061","-1.1356065273284912","-1.1356065273284912","-1.1356065273284912"
"1063","-0.5430070757865906","-0.5430070757865906","-0.5430070757865906"
"1065","-0.5968183279037476","-0.5968183279037476","-0.5968183279037476"
"1067","-0.6554124355316162","-0.6554124355316162","-0.6554124355316162"
"1069","-0.569745659828186","-0.569745659828186","-0.569745659828186"
"1071","-0.9489197731018066","-0.9489197731018066","-0.9489197731018066"
"1073","-0.8606384992599487","-0.8606384992599487","-0.8606384992599487"
"1075","-0.5930335521697998","-0.5930335521697998","-0.5930335521697998"
"1077","-1.193934679031372","-1.193934679031372","-1.193934679031372"
"1079","-0.5579034686088562","-0.5579034686088562","-0.5579034686088562"
"1081","-1.4857897758483887","-1.4857897758483887","-1.4857897758483887"
"1083","-0.4720832109451294","-0.4720832109451294","-0.4720832109451294"
"1085","-0.5439485907554626","-0.5439485907554626","-0.5439485907554626"
"1087","-0.945607602596283","-0.945607602596283","-0.945607602596283"
"1089","-0.7398744821548462","-0.7398744821548462","-0.7398744821548462"
"1091","-0.6289834976196289","-0.6289834976196289","-0.6289834976196289"
"1093","-0.195786714553833","-0.195786714553833","-0.195786714553833"
"1095","-0.9519307017326355","-0.9519307017326355","-0.9519307017326355"
"1097","-0.20969554781913757","-0.20969554781913757","-0.20969554781913757"
"1099","-0.5746647715568542","-0.5746647715568542","-0.5746647715568542"
"1101","-0.9820019006729126","-0.9820019006729126","-0.9820019006729126"
"1103","-1.5921814441680908","-1.5921814441680908","-1.5921814441680908"
"1105","-1.3754290342330933","-1.3754290342330933","-1.3754290342330933"
"1107","-0.47519582509994507","-0.47519582509994507","-0.47519582509994507"
"1109","-0.9568548202514648","-0.9568548202514648","-0.9568548202514648"
"1111","-0.28865188360214233","-0.28865188360214233","-0.28865188360214233"
"1113","-0.9830420017242432","-0.9830420017242432","-0.9830420017242432"
"1115","-0.4443480372428894","-0.4443480372428894","-0.4443480372428894"
"1117","-0.6604063510894775","-0.6604063510894775","-0.6604063510894775"
"1119","-0.9350031614303589","-0.9350031614303589","-0.9350031614303589"
"1121","-1.0712833404541016","-1.0712833404541016","-1.0712833404541016"
"1123","-0.8524884581565857","-0.8524884581565857","-0.8524884581565857"
"1125","-0.8398768901824951","-0.8398768901824951","-0.8398768901824951"
"1127","-1.866113543510437","-1.866113543510437","-1.866113543510437"
"1129","-0.5901283621788025","-0.5901283621788025","-0.5901283621788025"
"1131","-1.2381418943405151","-1.2381418943405151","-1.2381418943405151"
"1133","-0.4387248754501343","-0.4387248754501343","-0.4387248754501343"
"1135","-0.14161346852779388","-0.14161346852779388","-0.14161346852779388"
"1137","-0.8120261430740356","-0.8120261430740356","-0.8120261430740356"
"1139","-1.0969629287719727","-1.0969629287719727","-1.0969629287719727"
"1141","-1.0114725828170776","-1.0114725828170776","-1.0114725828170776"
"1143","-0.8329212665557861","-0.8329212665557861","-0.8329212665557861"
"1145","-0.5687742829322815","-0.5687742829322815","-0.5687742829322815"
"1147","-1.9513050317764282","-1.9513050317764282","-1.9513050317764282"
"1149","-0.7562788724899292","-0.7562788724899292","-0.7562788724899292"
"1151","-1.7255241870880127","-1.7255241870880127","-1.7255241870880127"
"1153","-1.0772664546966553","-1.0772664546966553","-1.0772664546966553"
"1155","-0.7036781907081604","-0.7036781907081604","-0.7036781907081604"
"1157","-1.324368953704834","-1.324368953704834","-1.324368953704834"
"1159","-1.2344081401824951","-1.2344081401824951","-1.2344081401824951"
"1161","-0.7731471061706543","-0.7731471061706543","-0.7731471061706543"
"1163","-0.7573411464691162","-0.7573411464691162","-0.7573411464691162"
"1165","-0.7853388786315918","-0.7853388786315918","-0.7853388786315918"
"1167","-0.3670915365219116","-0.3670915365219116","-0.3670915365219116"
"1169","-0.9410444498062134","-0.9410444498062134","-0.9410444498062134"
"1171","-1.4460656642913818","-1.4460656642913818","-1.4460656642913818"
"1173","-0.5935859680175781","-0.5935859680175781","-0.5935859680175781"
"1175","-1.2273401021957397","-1.2273401021957397","-1.2273401021957397"
"1177","-1.127351999282837","-1.127351999282837","-1.127351999282837"
"1179","-0.8892920017242432","-0.8892920017242432","-0.8892920017242432"
"1181","-1.2994418144226074","-1.2994418144226074","-1.2994418144226074"
"1183","-1.2268664836883545","-1.2268664836883545","-1.2268664836883545"
"1185","-1.1365904808044434","-1.1365904808044434","-1.1365904808044434"
"1187","-0.2943025827407837","-0.2943025827407837","-0.2943025827407837"
"1189","-0.6031857132911682","-0.6031857132911682","-0.6031857132911682"
"1191","-0.6794471740722656","-0.6794471740722656","-0.6794471740722656"
"1193","-0.5336694121360779","-0.5336694121360779","-0.5336694121360779"
"1195","-0.14116762578487396","-0.14116762578487396","-0.14116762578487396"
"1197","-0.33582600951194763","-0.33582600951194763","-0.33582600951194763"
"1199","-0.6972357034683228","-0.6972357034683228","-0.6972357034683228"
"1201","-0.5697313547134399","-0.5697313547134399","-0.5697313547134399"
"1203","-1.4820762872695923","-1.4820762872695923","-1.4820762872695923"
"1205","-0.27456995844841003","-0.27456995844841003","-0.27456995844841003"
"1207","-1.7689977884292603","-1.7689977884292603","-1.7689977884292603"
"1209","-0.7402106523513794","-0.7402106523513794","-0.7402106523513794"
"1211","-1.0510324239730835","-1.0510324239730835","-1.0510324239730835"
"1213","-0.7943844795227051","-0.7943844795227051","-0.7943844795227051"
"1215","-0.9351600408554077","-0.9351600408554077","-0.9351600408554077"
"1217","-0.4786195755004883","-0.4786195755004883","-0.4786195755004883"
"1219","-0.7054405808448792","-0.7054405808448792","-0.7054405808448792"
"1221","-0.7080333828926086","-0.7080333828926086","-0.7080333828926086"
"1223","-1.4018312692642212","-1.4018312692642212","-1.4018312692642212"
"1225","-1.7019250392913818","-1.7019250392913818","-1.7019250392913818"
"1227","-0.4311663806438446","-0.4311663806438446","-0.4311663806438446"
"1229","-0.4631839394569397","-0.4631839394569397","-0.4631839394569397"
"1231","0","0","0"
"1233","-0.40794381499290466","-0.40794381499290466","-0.40794381499290466"
"1235","-0.28116875886917114","-0.28116875886917114","-0.28116875886917114"
"1237","-0.5546571016311646","-0.5546571016311646","-0.5546571016311646"
"1239","-0.8751579523086548","-0.8751579523086548","-0.8751579523086548"
"1241","-0.6529828310012817","-0.6529828310012817","-0.6529828310012817"
"1243","-0.5230327248573303","-0.5230327248573303","-0.5230327248573303"
"1245","-0.6116656064987183","-0.6116656064987183","-0.6116656064987183"
"1247","-1.0837407112121582","-1.0837407112121582","-1.0837407112121582"
"1249","-1.0540552139282227","-1.0540552139282227","-1.0540552139282227"
"1251","-0.39986661076545715","-0.39986661076545715","-0.39986661076545715"
"1257","-1.2112966775894165","-1.2112966775894165","-1.2112966775894165"
"1259","-0.918698787689209","-0.918698787689209","-0.918698787689209"
"1261","-1.1348146200180054","-1.1348146200180054","-1.1348146200180054"
"1263","-0.2542594075202942","-0.2542594075202942","-0.2542594075202942"
"1265","-1.2851768732070923","-1.2851768732070923","-1.2851768732070923"
"1267","-0.3850856125354767","-0.3850856125354767","-0.3850856125354767"
"1277","-0.838691771030426","-0.838691771030426","-0.838691771030426"
"1279","-0.6469675302505493","-0.6469675302505493","-0.6469675302505493"
"1281","-0.16545702517032623","-0.16545702517032623","-0.16545702517032623"
"1283","-0.5862809419631958","-0.5862809419631958","-0.5862809419631958"
"1285","-0.551908016204834","-0.551908016204834","-0.551908016204834"
"1287","-0.889100193977356","-0.889100193977356","-0.889100193977356"
"1289","-0.5857236385345459","-0.5857236385345459","-0.5857236385345459"
"1291","-0.9927362203598022","-0.9927362203598022","-0.9927362203598022"
"1293","-0.6913136839866638","-0.6913136839866638","-0.6913136839866638"
"1295","-1.1220674514770508","-1.1220674514770508","-1.1220674514770508"
