"Step","eager-universe-7 - Smallest CBF value","eager-universe-7 - Smallest CBF value__MIN","eager-universe-7 - Smallest CBF value__MAX"
"8393","-0.2226986289024353","-0.2226986289024353","-0.2226986289024353"
"8395","-0.23233692348003387","-0.23233692348003387","-0.23233692348003387"
"8399","-0.22368331253528595","-0.22368331253528595","-0.22368331253528595"
"8401","-0.20206743478775024","-0.20206743478775024","-0.20206743478775024"
"8405","-0.08505705744028091","-0.08505705744028091","-0.08505705744028091"
"8411","0.09823647141456604","0.09823647141456604","0.09823647141456604"
"8413","0.10301092267036438","0.10301092267036438","0.10301092267036438"
"8415","0.04519861191511154","0.04519861191511154","0.04519861191511154"
"8417","0.018802408128976822","0.018802408128976822","0.018802408128976822"
"8419","0.015028582885861397","0.015028582885861397","0.015028582885861397"
"8427","-0.03265153244137764","-0.03265153244137764","-0.03265153244137764"
"8431","-0.04129566624760628","-0.04129566624760628","-0.04129566624760628"
"8435","-0.043557923287153244","-0.043557923287153244","-0.043557923287153244"
"8437","-0.09416785836219788","-0.09416785836219788","-0.09416785836219788"
"8439","-0.13161088526248932","-0.13161088526248932","-0.13161088526248932"
"8441","-0.16556231677532196","-0.16556231677532196","-0.16556231677532196"
"8443","0.015417542308568954","0.015417542308568954","0.015417542308568954"
"8445","-0.020807605236768723","-0.020807605236768723","-0.020807605236768723"
"8449","-0.03817915916442871","-0.03817915916442871","-0.03817915916442871"
"8451","-0.04213743284344673","-0.04213743284344673","-0.04213743284344673"
"8453","-0.032175540924072266","-0.032175540924072266","-0.032175540924072266"
"8457","-0.06748442351818085","-0.06748442351818085","-0.06748442351818085"
"8463","0.01290361862629652","0.01290361862629652","0.01290361862629652"
"8471","0.0690683126449585","0.0690683126449585","0.0690683126449585"
"8479","0.1765865832567215","0.1765865832567215","0.1765865832567215"
"8481","0.16433075070381165","0.16433075070381165","0.16433075070381165"
"8485","0.1832297146320343","0.1832297146320343","0.1832297146320343"
"8487","0.11750912666320801","0.11750912666320801","0.11750912666320801"
"8493","0.19435718655586243","0.19435718655586243","0.19435718655586243"
"8497","0.14109095931053162","0.14109095931053162","0.14109095931053162"
"8499","0.13890132308006287","0.13890132308006287","0.13890132308006287"
"8503","0.15264664590358734","0.15264664590358734","0.15264664590358734"
"8505","0.08376173675060272","0.08376173675060272","0.08376173675060272"
"8507","0.007040807045996189","0.007040807045996189","0.007040807045996189"
"8509","-0.03749995306134224","-0.03749995306134224","-0.03749995306134224"
"8513","0.07463335990905762","0.07463335990905762","0.07463335990905762"
"8515","0.09411268681287766","0.09411268681287766","0.09411268681287766"
"8517","0.10399103909730911","0.10399103909730911","0.10399103909730911"
"8519","0.11104854941368103","0.11104854941368103","0.11104854941368103"
"8521","0.13810043036937714","0.13810043036937714","0.13810043036937714"
"8523","0.12724222242832184","0.12724222242832184","0.12724222242832184"
"8525","0.1231909692287445","0.1231909692287445","0.1231909692287445"
"8527","0.09816978126764297","0.09816978126764297","0.09816978126764297"
"8529","0.0850718542933464","0.0850718542933464","0.0850718542933464"
"8533","0.06659252941608429","0.06659252941608429","0.06659252941608429"
"8535","0.05519164353609085","0.05519164353609085","0.05519164353609085"
"8543","0.02698773518204689","0.02698773518204689","0.02698773518204689"
"8545","0.032712746411561966","0.032712746411561966","0.032712746411561966"
"8547","0.05780191347002983","0.05780191347002983","0.05780191347002983"
"8549","-0.006316964514553547","-0.006316964514553547","-0.006316964514553547"
"8553","-0.1441185027360916","-0.1441185027360916","-0.1441185027360916"
"8559","-0.005569433327764273","-0.005569433327764273","-0.005569433327764273"
"8561","-0.03572481870651245","-0.03572481870651245","-0.03572481870651245"
"8563","0.06352701783180237","0.06352701783180237","0.06352701783180237"
"8565","0.09706076234579086","0.09706076234579086","0.09706076234579086"
"8567","0.08478551357984543","0.08478551357984543","0.08478551357984543"
"8569","0.12226498126983643","0.12226498126983643","0.12226498126983643"
"8571","0.11434978991746902","0.11434978991746902","0.11434978991746902"
"8573","0.05601445958018303","0.05601445958018303","0.05601445958018303"
"8575","-0.05155642703175545","-0.05155642703175545","-0.05155642703175545"
"8577","-0.14877088367938995","-0.14877088367938995","-0.14877088367938995"
"8579","0.2005857676267624","0.2005857676267624","0.2005857676267624"
"8583","0.18068504333496094","0.18068504333496094","0.18068504333496094"
"8585","0.13451527059078217","0.13451527059078217","0.13451527059078217"
"8587","0.07553894072771072","0.07553894072771072","0.07553894072771072"
"8589","0.0183083675801754","0.0183083675801754","0.0183083675801754"
"8591","-0.010569092817604542","-0.010569092817604542","-0.010569092817604542"
"8595","-0.0051979185082018375","-0.0051979185082018375","-0.0051979185082018375"
"8597","0.02205924689769745","0.02205924689769745","0.02205924689769745"
"8599","-0.07673294097185135","-0.07673294097185135","-0.07673294097185135"
"8601","-0.16318276524543762","-0.16318276524543762","-0.16318276524543762"
"8603","-0.20027470588684082","-0.20027470588684082","-0.20027470588684082"
"8605","-0.15477505326271057","-0.15477505326271057","-0.15477505326271057"
"8607","-0.09470000863075256","-0.09470000863075256","-0.09470000863075256"
"8609","-0.004463203251361847","-0.004463203251361847","-0.004463203251361847"
"8611","0.01417562086135149","0.01417562086135149","0.01417562086135149"
"8617","0.11612868309020996","0.11612868309020996","0.11612868309020996"
"8621","0.10438300669193268","0.10438300669193268","0.10438300669193268"
"8623","0.05494610592722893","0.05494610592722893","0.05494610592722893"
"8625","0.04332292824983597","0.04332292824983597","0.04332292824983597"
"8627","0.01603480614721775","0.01603480614721775","0.01603480614721775"
"8631","0.03438146039843559","0.03438146039843559","0.03438146039843559"
"8635","0.05489632487297058","0.05489632487297058","0.05489632487297058"
"8639","0.140081986784935","0.140081986784935","0.140081986784935"
"8643","0.22560381889343262","0.22560381889343262","0.22560381889343262"
"8645","0.18637803196907043","0.18637803196907043","0.18637803196907043"
"8649","0.14087113738059998","0.14087113738059998","0.14087113738059998"
"8653","0.08877502381801605","0.08877502381801605","0.08877502381801605"
"8655","0.07505213469266891","0.07505213469266891","0.07505213469266891"
"8661","-0.1421762853860855","-0.1421762853860855","-0.1421762853860855"
"8663","-0.20222465693950653","-0.20222465693950653","-0.20222465693950653"
"8665","0.03730316460132599","0.03730316460132599","0.03730316460132599"
"8669","-0.03667699173092842","-0.03667699173092842","-0.03667699173092842"
"8671","-0.03529835119843483","-0.03529835119843483","-0.03529835119843483"
"8673","-0.007561033125966787","-0.007561033125966787","-0.007561033125966787"
"8677","-0.002575402148067951","-0.002575402148067951","-0.002575402148067951"
"8679","-0.11745652556419373","-0.11745652556419373","-0.11745652556419373"
"8681","-0.18789522349834442","-0.18789522349834442","-0.18789522349834442"
"8691","0.043459177017211914","0.043459177017211914","0.043459177017211914"
"8693","0.06561031192541122","0.06561031192541122","0.06561031192541122"
"8695","0.047753382474184036","0.047753382474184036","0.047753382474184036"
"8697","0.09316513687372208","0.09316513687372208","0.09316513687372208"
"8699","0.08478038758039474","0.08478038758039474","0.08478038758039474"
"8701","0.05202857032418251","0.05202857032418251","0.05202857032418251"
"8703","0.045364584773778915","0.045364584773778915","0.045364584773778915"
"8705","0.05684555321931839","0.05684555321931839","0.05684555321931839"
"8715","-0.028255755081772804","-0.028255755081772804","-0.028255755081772804"
"8717","-0.08207348734140396","-0.08207348734140396","-0.08207348734140396"
"8719","-0.09403035789728165","-0.09403035789728165","-0.09403035789728165"
"8721","-0.10693878680467606","-0.10693878680467606","-0.10693878680467606"
"8727","-0.16031812131404877","-0.16031812131404877","-0.16031812131404877"
"8733","-0.10938376933336258","-0.10938376933336258","-0.10938376933336258"
"8737","-0.10934209823608398","-0.10934209823608398","-0.10934209823608398"
"8739","-0.11376554518938065","-0.11376554518938065","-0.11376554518938065"
"8741","-0.15632691979408264","-0.15632691979408264","-0.15632691979408264"
"8745","-0.312607079744339","-0.312607079744339","-0.312607079744339"
"8747","0.025552889332175255","0.025552889332175255","0.025552889332175255"
"8749","0.026607677340507507","0.026607677340507507","0.026607677340507507"
"8759","0.05985227972269058","0.05985227972269058","0.05985227972269058"
"8763","-0.04392823949456215","-0.04392823949456215","-0.04392823949456215"
"8765","-0.07716520130634308","-0.07716520130634308","-0.07716520130634308"
"8767","-0.09048639237880707","-0.09048639237880707","-0.09048639237880707"
"8785","-0.10066413879394531","-0.10066413879394531","-0.10066413879394531"
"8789","-0.08494541049003601","-0.08494541049003601","-0.08494541049003601"
"8791","-0.07915029674768448","-0.07915029674768448","-0.07915029674768448"
"8793","-0.03544993698596954","-0.03544993698596954","-0.03544993698596954"
"8795","0.030784983187913895","0.030784983187913895","0.030784983187913895"
"8797","0.10757705569267273","0.10757705569267273","0.10757705569267273"
"8799","0.016560237854719162","0.016560237854719162","0.016560237854719162"
"8805","-0.13953231275081635","-0.13953231275081635","-0.13953231275081635"
"8807","-0.11853079497814178","-0.11853079497814178","-0.11853079497814178"
"8809","-0.07443452626466751","-0.07443452626466751","-0.07443452626466751"
"8811","-0.1080501452088356","-0.1080501452088356","-0.1080501452088356"
"8815","-0.058423273265361786","-0.058423273265361786","-0.058423273265361786"
"8819","0.019493402913212776","0.019493402913212776","0.019493402913212776"
"8821","0.052719488739967346","0.052719488739967346","0.052719488739967346"
"8825","0.10551068186759949","0.10551068186759949","0.10551068186759949"
"8827","0.09492581337690353","0.09492581337690353","0.09492581337690353"
"8829","0.06926830857992172","0.06926830857992172","0.06926830857992172"
"8831","0.023104583844542503","0.023104583844542503","0.023104583844542503"
"8833","-0.015572011470794678","-0.015572011470794678","-0.015572011470794678"
"8837","-0.0038509753067046404","-0.0038509753067046404","-0.0038509753067046404"
"8841","0.11517570912837982","0.11517570912837982","0.11517570912837982"
"8843","0.04999716579914093","0.04999716579914093","0.04999716579914093"
"8845","-0.005273886956274509","-0.005273886956274509","-0.005273886956274509"
"8849","-0.10414183139801025","-0.10414183139801025","-0.10414183139801025"
"8851","-0.13641180098056793","-0.13641180098056793","-0.13641180098056793"
"8853","-0.14338837563991547","-0.14338837563991547","-0.14338837563991547"
"8859","0.04107711836695671","0.04107711836695671","0.04107711836695671"
"8861","0.08973979949951172","0.08973979949951172","0.08973979949951172"
"8865","0.15346261858940125","0.15346261858940125","0.15346261858940125"
"8869","0.12109581381082535","0.12109581381082535","0.12109581381082535"
"8871","0.1005406454205513","0.1005406454205513","0.1005406454205513"
"8873","0.08044620603322983","0.08044620603322983","0.08044620603322983"
"8879","0.0248058270663023","0.0248058270663023","0.0248058270663023"
"8883","0.06844601780176163","0.06844601780176163","0.06844601780176163"
"8889","-0.06077728047966957","-0.06077728047966957","-0.06077728047966957"
"8891","-0.09591948240995407","-0.09591948240995407","-0.09591948240995407"
"8893","-0.10800067335367203","-0.10800067335367203","-0.10800067335367203"
"8895","-0.10308744013309479","-0.10308744013309479","-0.10308744013309479"
"8897","-0.09107597172260284","-0.09107597172260284","-0.09107597172260284"
"8899","-0.07353457063436508","-0.07353457063436508","-0.07353457063436508"
"8903","-0.016121404245495796","-0.016121404245495796","-0.016121404245495796"
"8905","0.02359732799232006","0.02359732799232006","0.02359732799232006"
"8907","0.06712054461240768","0.06712054461240768","0.06712054461240768"
"8909","0.10959581285715103","0.10959581285715103","0.10959581285715103"
"8927","0.10673268884420395","0.10673268884420395","0.10673268884420395"
"8929","0.11693169921636581","0.11693169921636581","0.11693169921636581"
"8931","0.07029376924037933","0.07029376924037933","0.07029376924037933"
"8933","-0.010635273531079292","-0.010635273531079292","-0.010635273531079292"
"8937","-0.02785797230899334","-0.02785797230899334","-0.02785797230899334"
"8939","0.02297062613070011","0.02297062613070011","0.02297062613070011"
"8947","0.0904259979724884","0.0904259979724884","0.0904259979724884"
"8949","-0.0030010079499334097","-0.0030010079499334097","-0.0030010079499334097"
"8951","-0.06852569431066513","-0.06852569431066513","-0.06852569431066513"
"8953","-0.12027282267808914","-0.12027282267808914","-0.12027282267808914"
"8955","-0.15613402426242828","-0.15613402426242828","-0.15613402426242828"
"8957","0.04360136017203331","0.04360136017203331","0.04360136017203331"
"8959","0.09464531391859055","0.09464531391859055","0.09464531391859055"
"8965","0.18563427031040192","0.18563427031040192","0.18563427031040192"
"8967","0.15734685957431793","0.15734685957431793","0.15734685957431793"
"8969","0.13617029786109924","0.13617029786109924","0.13617029786109924"
"8971","0.10421717166900635","0.10421717166900635","0.10421717166900635"
"8973","0.03562021255493164","0.03562021255493164","0.03562021255493164"
"8975","-0.00004843407805310562","-0.00004843407805310562","-0.00004843407805310562"
"8977","-0.02716154232621193","-0.02716154232621193","-0.02716154232621193"
"8979","-0.015905527397990227","-0.015905527397990227","-0.015905527397990227"
"8991","0.03531494736671448","0.03531494736671448","0.03531494736671448"
"8993","0.07489321380853653","0.07489321380853653","0.07489321380853653"
"8995","-0.002898012986406684","-0.002898012986406684","-0.002898012986406684"
