"Step","still-disco-8 - Smallest CBF constraint(unfiltered)","still-disco-8 - Smallest CBF constraint(unfiltered)__MIN","still-disco-8 - Smallest CBF constraint(unfiltered)__MAX"
"12013","-0.8789714574813843","-0.8789714574813843","-0.8789714574813843"
"12017","-0.13049502670764923","-0.13049502670764923","-0.13049502670764923"
"12025","-0.14910738170146942","-0.14910738170146942","-0.14910738170146942"
"12027","-0.21498358249664307","-0.21498358249664307","-0.21498358249664307"
"12033","-0.15151318907737732","-0.15151318907737732","-0.15151318907737732"
"12041","-0.2748570442199707","-0.2748570442199707","-0.2748570442199707"
"12043","-0.41563645005226135","-0.41563645005226135","-0.41563645005226135"
"12045","-0.2814078629016876","-0.2814078629016876","-0.2814078629016876"
"12047","-0.40625619888305664","-0.40625619888305664","-0.40625619888305664"
"12053","-0.6150756478309631","-0.6150756478309631","-0.6150756478309631"
"12055","-0.08322782069444656","-0.08322782069444656","-0.08322782069444656"
"12059","-0.6056572198867798","-0.6056572198867798","-0.6056572198867798"
"12063","-0.15856027603149414","-0.15856027603149414","-0.15856027603149414"
"12065","-0.08364555239677429","-0.08364555239677429","-0.08364555239677429"
"12069","-1.3919501304626465","-1.3919501304626465","-1.3919501304626465"
"12071","-0.9262067675590515","-0.9262067675590515","-0.9262067675590515"
"12073","-0.50818932056427","-0.50818932056427","-0.50818932056427"
"12075","-0.054257526993751526","-0.054257526993751526","-0.054257526993751526"
"12083","-0.30519330501556396","-0.30519330501556396","-0.30519330501556396"
"12085","-0.8254576921463013","-0.8254576921463013","-0.8254576921463013"
"12089","-0.1066729724407196","-0.1066729724407196","-0.1066729724407196"
"12091","-0.11063358932733536","-0.11063358932733536","-0.11063358932733536"
"12093","-0.35357823967933655","-0.35357823967933655","-0.35357823967933655"
"12097","-0.6645433902740479","-0.6645433902740479","-0.6645433902740479"
"12101","-0.0851144790649414","-0.0851144790649414","-0.0851144790649414"
"12103","-0.17368748784065247","-0.17368748784065247","-0.17368748784065247"
"12105","-0.9133263826370239","-0.9133263826370239","-0.9133263826370239"
"12109","-1.4353225231170654","-1.4353225231170654","-1.4353225231170654"
"12111","0","0","0"
"12113","-0.0410473495721817","-0.0410473495721817","-0.0410473495721817"
"12115","-0.2889479994773865","-0.2889479994773865","-0.2889479994773865"
"12117","-0.022561877965927124","-0.022561877965927124","-0.022561877965927124"
"12121","-0.12393158674240112","-0.12393158674240112","-0.12393158674240112"
"12123","-0.07871827483177185","-0.07871827483177185","-0.07871827483177185"
"12131","-0.15612146258354187","-0.15612146258354187","-0.15612146258354187"
"12133","-0.36403554677963257","-0.36403554677963257","-0.36403554677963257"
"12135","-0.15927207469940186","-0.15927207469940186","-0.15927207469940186"
"12137","-0.3124799132347107","-0.3124799132347107","-0.3124799132347107"
"12139","0","0","0"
"12141","-0.05997795984148979","-0.05997795984148979","-0.05997795984148979"
"12143","-0.09911924600601196","-0.09911924600601196","-0.09911924600601196"
"12145","-0.5964085459709167","-0.5964085459709167","-0.5964085459709167"
"12151","-0.0513954758644104","-0.0513954758644104","-0.0513954758644104"
"12153","0","0","0"
"12155","-0.10042619705200195","-0.10042619705200195","-0.10042619705200195"
"12159","-0.40516769886016846","-0.40516769886016846","-0.40516769886016846"
"12165","-0.043294332921504974","-0.043294332921504974","-0.043294332921504974"
"12167","-0.06234186887741089","-0.06234186887741089","-0.06234186887741089"
"12169","-0.11762944608926773","-0.11762944608926773","-0.11762944608926773"
"12173","-0.4534571170806885","-0.4534571170806885","-0.4534571170806885"
"12177","-0.11342038214206696","-0.11342038214206696","-0.11342038214206696"
"12179","-0.07506000995635986","-0.07506000995635986","-0.07506000995635986"
"12187","-0.25476714968681335","-0.25476714968681335","-0.25476714968681335"
"12191","-0.21753714978694916","-0.21753714978694916","-0.21753714978694916"
"12195","-0.5062859058380127","-0.5062859058380127","-0.5062859058380127"
"12197","-0.27348387241363525","-0.27348387241363525","-0.27348387241363525"
"12199","-0.27716225385665894","-0.27716225385665894","-0.27716225385665894"
"12201","-0.26188814640045166","-0.26188814640045166","-0.26188814640045166"
"12203","-0.30546802282333374","-0.30546802282333374","-0.30546802282333374"
"12205","-0.1962670236825943","-0.1962670236825943","-0.1962670236825943"
"12207","-0.24814960360527039","-0.24814960360527039","-0.24814960360527039"
"12215","-0.17268618941307068","-0.17268618941307068","-0.17268618941307068"
"12217","-0.5446611642837524","-0.5446611642837524","-0.5446611642837524"
"12219","-0.08223581314086914","-0.08223581314086914","-0.08223581314086914"
"12223","0","0","0"
"12225","-0.033415257930755615","-0.033415257930755615","-0.033415257930755615"
"12227","0","0","0"
"12233","0","0","0"
"12235","-0.233501136302948","-0.233501136302948","-0.233501136302948"
"12239","-0.5181502103805542","-0.5181502103805542","-0.5181502103805542"
"12241","-0.19877693057060242","-0.19877693057060242","-0.19877693057060242"
"12247","-0.0539495013654232","-0.0539495013654232","-0.0539495013654232"
"12249","-0.13006983697414398","-0.13006983697414398","-0.13006983697414398"
"12251","-0.28607502579689026","-0.28607502579689026","-0.28607502579689026"
"12253","-0.8526111245155334","-0.8526111245155334","-0.8526111245155334"
"12257","-0.5433357954025269","-0.5433357954025269","-0.5433357954025269"
"12259","-0.3599929213523865","-0.3599929213523865","-0.3599929213523865"
"12261","-0.02204671874642372","-0.02204671874642372","-0.02204671874642372"
"12265","-0.10062006115913391","-0.10062006115913391","-0.10062006115913391"
"12269","-0.40449535846710205","-0.40449535846710205","-0.40449535846710205"
"12271","-0.2841799259185791","-0.2841799259185791","-0.2841799259185791"
"12273","-0.14316219091415405","-0.14316219091415405","-0.14316219091415405"
"12275","-0.2182978093624115","-0.2182978093624115","-0.2182978093624115"
"12277","0","0","0"
"12285","-0.5103087425231934","-0.5103087425231934","-0.5103087425231934"
"12287","-0.39772284030914307","-0.39772284030914307","-0.39772284030914307"
"12291","-0.06662482023239136","-0.06662482023239136","-0.06662482023239136"
"12297","-0.05670994520187378","-0.05670994520187378","-0.05670994520187378"
"12313","-0.49986666440963745","-0.49986666440963745","-0.49986666440963745"
"12323","-0.10418403148651123","-0.10418403148651123","-0.10418403148651123"
"12325","-0.2458168864250183","-0.2458168864250183","-0.2458168864250183"
"12327","-0.26713863015174866","-0.26713863015174866","-0.26713863015174866"
"12329","-0.25346603989601135","-0.25346603989601135","-0.25346603989601135"
"12333","-0.6242340207099915","-0.6242340207099915","-0.6242340207099915"
"12335","-0.41745132207870483","-0.41745132207870483","-0.41745132207870483"
"12339","-0.16573381423950195","-0.16573381423950195","-0.16573381423950195"
"12343","-0.2852632403373718","-0.2852632403373718","-0.2852632403373718"
"12351","-0.2383131980895996","-0.2383131980895996","-0.2383131980895996"
"12353","-0.4308556318283081","-0.4308556318283081","-0.4308556318283081"
"12355","0","0","0"
"12359","-0.6252661347389221","-0.6252661347389221","-0.6252661347389221"
"12363","-0.3032739758491516","-0.3032739758491516","-0.3032739758491516"
"12365","0","0","0"
"12369","-0.1139708161354065","-0.1139708161354065","-0.1139708161354065"
"12379","-0.21090874075889587","-0.21090874075889587","-0.21090874075889587"
"12381","0","0","0"
"12393","0","0","0"
"12395","-0.3967871069908142","-0.3967871069908142","-0.3967871069908142"
"12397","-0.42046403884887695","-0.42046403884887695","-0.42046403884887695"
"12399","-0.05054079741239548","-0.05054079741239548","-0.05054079741239548"
"12401","-0.036150012165308","-0.036150012165308","-0.036150012165308"
"12411","0","0","0"
"12413","-0.5705131888389587","-0.5705131888389587","-0.5705131888389587"
"12417","0","0","0"
"12419","0","0","0"
"12427","-0.7508111000061035","-0.7508111000061035","-0.7508111000061035"
"12429","-0.09748739749193192","-0.09748739749193192","-0.09748739749193192"
"12431","-0.5420411825180054","-0.5420411825180054","-0.5420411825180054"
"12435","-0.31596875190734863","-0.31596875190734863","-0.31596875190734863"
"12437","-0.5652798414230347","-0.5652798414230347","-0.5652798414230347"
"12439","-0.676651656627655","-0.676651656627655","-0.676651656627655"
"12447","-0.072491854429245","-0.072491854429245","-0.072491854429245"
"12449","-0.28743550181388855","-0.28743550181388855","-0.28743550181388855"
"12455","-0.4115847945213318","-0.4115847945213318","-0.4115847945213318"
"12457","-0.5651087164878845","-0.5651087164878845","-0.5651087164878845"
"12461","-0.4510924816131592","-0.4510924816131592","-0.4510924816131592"
"12463","-0.08685588091611862","-0.08685588091611862","-0.08685588091611862"
"12465","0","0","0"
"12471","-0.1626444160938263","-0.1626444160938263","-0.1626444160938263"
"12473","0","0","0"
"12477","-0.050341904163360596","-0.050341904163360596","-0.050341904163360596"
"12481","-0.10407686233520508","-0.10407686233520508","-0.10407686233520508"
"12483","-0.16516181826591492","-0.16516181826591492","-0.16516181826591492"
"12485","-0.04190667346119881","-0.04190667346119881","-0.04190667346119881"
"12489","-0.37290099263191223","-0.37290099263191223","-0.37290099263191223"
"12491","-0.6721569299697876","-0.6721569299697876","-0.6721569299697876"
"12497","0","0","0"
"12499","-0.5465120673179626","-0.5465120673179626","-0.5465120673179626"
"12501","-1.0197339057922363","-1.0197339057922363","-1.0197339057922363"
"12507","-1.105910301208496","-1.105910301208496","-1.105910301208496"
"12509","-0.038575127720832825","-0.038575127720832825","-0.038575127720832825"
"12511","0","0","0"
"12515","0","0","0"
"12517","-0.18545444309711456","-0.18545444309711456","-0.18545444309711456"
"12519","-0.2262299656867981","-0.2262299656867981","-0.2262299656867981"
"12521","-0.4155067801475525","-0.4155067801475525","-0.4155067801475525"
"12523","-0.8035675287246704","-0.8035675287246704","-0.8035675287246704"
"12525","-0.27052322030067444","-0.27052322030067444","-0.27052322030067444"
"12531","-0.1302022635936737","-0.1302022635936737","-0.1302022635936737"
"12533","-0.060784101486206055","-0.060784101486206055","-0.060784101486206055"
"12535","0","0","0"
"12539","0","0","0"
"12541","0","0","0"
"12547","-0.24097834527492523","-0.24097834527492523","-0.24097834527492523"
"12549","-0.341329425573349","-0.341329425573349","-0.341329425573349"
"12551","-0.3307036757469177","-0.3307036757469177","-0.3307036757469177"
"12555","-0.012695237062871456","-0.012695237062871456","-0.012695237062871456"
"12559","-0.07923854887485504","-0.07923854887485504","-0.07923854887485504"
"12565","-0.4790397584438324","-0.4790397584438324","-0.4790397584438324"
"12569","-0.08179327100515366","-0.08179327100515366","-0.08179327100515366"
"12575","-0.7462385296821594","-0.7462385296821594","-0.7462385296821594"
"12577","-0.08134233951568604","-0.08134233951568604","-0.08134233951568604"
"12583","-0.24999210238456726","-0.24999210238456726","-0.24999210238456726"
"12589","0","0","0"
"12593","0","0","0"
"12595","-0.17168360948562622","-0.17168360948562622","-0.17168360948562622"
"12597","-0.4318620562553406","-0.4318620562553406","-0.4318620562553406"
"12601","-0.047074563801288605","-0.047074563801288605","-0.047074563801288605"
"12605","-0.06341464817523956","-0.06341464817523956","-0.06341464817523956"
"12607","-0.336661696434021","-0.336661696434021","-0.336661696434021"
"12609","-0.09742787480354309","-0.09742787480354309","-0.09742787480354309"
"12613","-0.15881986916065216","-0.15881986916065216","-0.15881986916065216"
"12617","-0.1852230727672577","-0.1852230727672577","-0.1852230727672577"
"12621","-0.3337571620941162","-0.3337571620941162","-0.3337571620941162"
"12625","0","0","0"
"12629","0","0","0"
"12631","-0.13735413551330566","-0.13735413551330566","-0.13735413551330566"
"12643","-0.6019448041915894","-0.6019448041915894","-0.6019448041915894"
"12649","-0.11696779727935791","-0.11696779727935791","-0.11696779727935791"
"12651","0","0","0"
"12653","-0.11972534656524658","-0.11972534656524658","-0.11972534656524658"
"12659","0","0","0"
"12661","-0.6501931548118591","-0.6501931548118591","-0.6501931548118591"
"12665","-0.1713479608297348","-0.1713479608297348","-0.1713479608297348"
"12669","-0.20442652702331543","-0.20442652702331543","-0.20442652702331543"
"12671","-0.18213993310928345","-0.18213993310928345","-0.18213993310928345"
"12675","-0.29572105407714844","-0.29572105407714844","-0.29572105407714844"
"12677","-0.7421724796295166","-0.7421724796295166","-0.7421724796295166"
"12681","-0.11888521909713745","-0.11888521909713745","-0.11888521909713745"
"12687","-0.03191988915205002","-0.03191988915205002","-0.03191988915205002"
"12691","-0.15765899419784546","-0.15765899419784546","-0.15765899419784546"
"12693","-0.5025886297225952","-0.5025886297225952","-0.5025886297225952"
"12703","-0.43593311309814453","-0.43593311309814453","-0.43593311309814453"
"12705","0","0","0"
"12709","-0.026572823524475098","-0.026572823524475098","-0.026572823524475098"
"12711","-0.5127968788146973","-0.5127968788146973","-0.5127968788146973"
"12713","0","0","0"
"12715","-0.24643699824810028","-0.24643699824810028","-0.24643699824810028"
"12717","-0.29748085141181946","-0.29748085141181946","-0.29748085141181946"
"12725","-0.19374127686023712","-0.19374127686023712","-0.19374127686023712"
"12727","-0.6941227316856384","-0.6941227316856384","-0.6941227316856384"
"12731","-0.3279174268245697","-0.3279174268245697","-0.3279174268245697"
"12737","0","0","0"
"12739","-0.15972918272018433","-0.15972918272018433","-0.15972918272018433"
"12749","-0.11282727122306824","-0.11282727122306824","-0.11282727122306824"
"12751","0","0","0"
"12753","-0.005442202091217041","-0.005442202091217041","-0.005442202091217041"
"12757","-0.28553590178489685","-0.28553590178489685","-0.28553590178489685"
"12761","0","0","0"
"12763","-0.02333882823586464","-0.02333882823586464","-0.02333882823586464"
"12769","-0.3198864161968231","-0.3198864161968231","-0.3198864161968231"
"12773","-0.15728604793548584","-0.15728604793548584","-0.15728604793548584"
"12785","0","0","0"
"12787","-0.2588248550891876","-0.2588248550891876","-0.2588248550891876"
"12793","-0.23280930519104004","-0.23280930519104004","-0.23280930519104004"
"12797","-0.022450000047683716","-0.022450000047683716","-0.022450000047683716"
"12801","0","0","0"
"12805","0","0","0"
"12807","-0.3262484073638916","-0.3262484073638916","-0.3262484073638916"
"12815","-0.23386824131011963","-0.23386824131011963","-0.23386824131011963"
"12825","-0.35328349471092224","-0.35328349471092224","-0.35328349471092224"
"12827","-0.31553053855895996","-0.31553053855895996","-0.31553053855895996"
"12831","-0.18477098643779755","-0.18477098643779755","-0.18477098643779755"
"12833","-0.15950125455856323","-0.15950125455856323","-0.15950125455856323"
"12841","0","0","0"
"12845","-0.05613619089126587","-0.05613619089126587","-0.05613619089126587"
