"Step","still-disco-8 - Smallest CBF value","still-disco-8 - Smallest CBF value__MIN","still-disco-8 - Smallest CBF value__MAX"
"1517","-0.2566683292388916","-0.2566683292388916","-0.2566683292388916"
"1521","-0.2474500983953476","-0.2474500983953476","-0.2474500983953476"
"1525","-0.25990238785743713","-0.25990238785743713","-0.25990238785743713"
"1527","-0.2507671117782593","-0.2507671117782593","-0.2507671117782593"
"1529","-0.24523799121379852","-0.24523799121379852","-0.24523799121379852"
"1531","-0.24885083734989166","-0.24885083734989166","-0.24885083734989166"
"1533","-0.30695077776908875","-0.30695077776908875","-0.30695077776908875"
"1541","-0.24492451548576355","-0.24492451548576355","-0.24492451548576355"
"1543","-0.21960724890232086","-0.21960724890232086","-0.21960724890232086"
"1547","-0.27038949728012085","-0.27038949728012085","-0.27038949728012085"
"1553","-0.2717072665691376","-0.2717072665691376","-0.2717072665691376"
"1557","-0.30625927448272705","-0.30625927448272705","-0.30625927448272705"
"1563","-0.23268699645996094","-0.23268699645996094","-0.23268699645996094"
"1565","-0.2368488311767578","-0.2368488311767578","-0.2368488311767578"
"1569","-0.25946682691574097","-0.25946682691574097","-0.25946682691574097"
"1571","-0.2742686867713928","-0.2742686867713928","-0.2742686867713928"
"1575","-0.28676003217697144","-0.28676003217697144","-0.28676003217697144"
"1583","-0.26166224479675293","-0.26166224479675293","-0.26166224479675293"
"1585","-0.23738569021224976","-0.23738569021224976","-0.23738569021224976"
"1587","-0.22920949757099152","-0.22920949757099152","-0.22920949757099152"
"1601","-0.3066546320915222","-0.3066546320915222","-0.3066546320915222"
"1609","-0.25925832986831665","-0.25925832986831665","-0.25925832986831665"
"1613","-0.18840432167053223","-0.18840432167053223","-0.18840432167053223"
"1615","-0.2996939718723297","-0.2996939718723297","-0.2996939718723297"
"1617","-0.27727439999580383","-0.27727439999580383","-0.27727439999580383"
"1623","-0.2538505494594574","-0.2538505494594574","-0.2538505494594574"
"1625","-0.30951061844825745","-0.30951061844825745","-0.30951061844825745"
"1631","-0.21961867809295654","-0.21961867809295654","-0.21961867809295654"
"1637","-0.24335381388664246","-0.24335381388664246","-0.24335381388664246"
"1641","-0.23614615201950073","-0.23614615201950073","-0.23614615201950073"
"1643","-0.2968202233314514","-0.2968202233314514","-0.2968202233314514"
"1645","-0.19079014658927917","-0.19079014658927917","-0.19079014658927917"
"1647","-0.28415748476982117","-0.28415748476982117","-0.28415748476982117"
"1649","-0.2557975947856903","-0.2557975947856903","-0.2557975947856903"
"1653","-0.2706905007362366","-0.2706905007362366","-0.2706905007362366"
"1659","-0.20548352599143982","-0.20548352599143982","-0.20548352599143982"
"1661","-0.2158488631248474","-0.2158488631248474","-0.2158488631248474"
"1663","-0.2468889057636261","-0.2468889057636261","-0.2468889057636261"
"1669","-0.3030141294002533","-0.3030141294002533","-0.3030141294002533"
"1673","-0.2401789426803589","-0.2401789426803589","-0.2401789426803589"
"1675","-0.2560291290283203","-0.2560291290283203","-0.2560291290283203"
"1677","-0.2964073121547699","-0.2964073121547699","-0.2964073121547699"
"1679","-0.24888043105602264","-0.24888043105602264","-0.24888043105602264"
"1683","-0.24744689464569092","-0.24744689464569092","-0.24744689464569092"
"1685","-0.25129279494285583","-0.25129279494285583","-0.25129279494285583"
"1697","-0.28001996874809265","-0.28001996874809265","-0.28001996874809265"
"1699","-0.25039562582969666","-0.25039562582969666","-0.25039562582969666"
"1701","-0.2881903350353241","-0.2881903350353241","-0.2881903350353241"
"1705","-0.2509430944919586","-0.2509430944919586","-0.2509430944919586"
"1709","-0.27883103489875793","-0.27883103489875793","-0.27883103489875793"
"1711","-0.2711533308029175","-0.2711533308029175","-0.2711533308029175"
"1713","-0.2966667413711548","-0.2966667413711548","-0.2966667413711548"
"1715","-0.24197575449943542","-0.24197575449943542","-0.24197575449943542"
"1721","-0.23634742200374603","-0.23634742200374603","-0.23634742200374603"
"1731","-0.2910221815109253","-0.2910221815109253","-0.2910221815109253"
"1733","-0.2715764045715332","-0.2715764045715332","-0.2715764045715332"
"1735","-0.20119866728782654","-0.20119866728782654","-0.20119866728782654"
"1739","-0.2597006857395172","-0.2597006857395172","-0.2597006857395172"
"1741","-0.22760061919689178","-0.22760061919689178","-0.22760061919689178"
"1745","-0.25019583106040955","-0.25019583106040955","-0.25019583106040955"
"1747","-0.3030809164047241","-0.3030809164047241","-0.3030809164047241"
"1749","-0.24260105192661285","-0.24260105192661285","-0.24260105192661285"
"1755","-0.23168997466564178","-0.23168997466564178","-0.23168997466564178"
"1757","-0.2641681730747223","-0.2641681730747223","-0.2641681730747223"
"1759","-0.28174665570259094","-0.28174665570259094","-0.28174665570259094"
"1761","-0.2368732988834381","-0.2368732988834381","-0.2368732988834381"
"1763","-0.23925292491912842","-0.23925292491912842","-0.23925292491912842"
"1765","-0.2560878396034241","-0.2560878396034241","-0.2560878396034241"
"1769","-0.226648211479187","-0.226648211479187","-0.226648211479187"
"1771","-0.2788749635219574","-0.2788749635219574","-0.2788749635219574"
"1777","-0.16351433098316193","-0.16351433098316193","-0.16351433098316193"
"1779","-0.24633030593395233","-0.24633030593395233","-0.24633030593395233"
"1783","-0.199095219373703","-0.199095219373703","-0.199095219373703"
"1785","-0.23979578912258148","-0.23979578912258148","-0.23979578912258148"
"1787","-0.25678831338882446","-0.25678831338882446","-0.25678831338882446"
"1791","-0.24874946475028992","-0.24874946475028992","-0.24874946475028992"
"1795","-0.27492398023605347","-0.27492398023605347","-0.27492398023605347"
"1799","-0.2943289577960968","-0.2943289577960968","-0.2943289577960968"
"1803","-0.26118576526641846","-0.26118576526641846","-0.26118576526641846"
"1805","-0.2447129189968109","-0.2447129189968109","-0.2447129189968109"
"1807","-0.24253930151462555","-0.24253930151462555","-0.24253930151462555"
"1811","-0.23392242193222046","-0.23392242193222046","-0.23392242193222046"
"1815","-0.2530416250228882","-0.2530416250228882","-0.2530416250228882"
"1817","-0.2561834156513214","-0.2561834156513214","-0.2561834156513214"
"1819","-0.2671477198600769","-0.2671477198600769","-0.2671477198600769"
"1823","-0.2582576870918274","-0.2582576870918274","-0.2582576870918274"
"1827","-0.2504782974720001","-0.2504782974720001","-0.2504782974720001"
"1831","-0.27802976965904236","-0.27802976965904236","-0.27802976965904236"
"1833","-0.277018278837204","-0.277018278837204","-0.277018278837204"
"1845","-0.26549896597862244","-0.26549896597862244","-0.26549896597862244"
"1847","-0.23534154891967773","-0.23534154891967773","-0.23534154891967773"
"1849","-0.2850415110588074","-0.2850415110588074","-0.2850415110588074"
"1851","-0.2434857189655304","-0.2434857189655304","-0.2434857189655304"
"1853","-0.24137833714485168","-0.24137833714485168","-0.24137833714485168"
"1857","-0.25703567266464233","-0.25703567266464233","-0.25703567266464233"
"1861","-0.22788983583450317","-0.22788983583450317","-0.22788983583450317"
"1863","-0.2383572906255722","-0.2383572906255722","-0.2383572906255722"
"1867","-0.22841398417949677","-0.22841398417949677","-0.22841398417949677"
"1875","-0.24688635766506195","-0.24688635766506195","-0.24688635766506195"
"1883","-0.23687459528446198","-0.23687459528446198","-0.23687459528446198"
"1891","-0.22905921936035156","-0.22905921936035156","-0.22905921936035156"
"1893","-0.29444020986557007","-0.29444020986557007","-0.29444020986557007"
"1895","-0.23759828507900238","-0.23759828507900238","-0.23759828507900238"
"1897","-0.22344502806663513","-0.22344502806663513","-0.22344502806663513"
"1907","-0.2535783648490906","-0.2535783648490906","-0.2535783648490906"
"1909","-0.23291970789432526","-0.23291970789432526","-0.23291970789432526"
"1911","-0.28007271885871887","-0.28007271885871887","-0.28007271885871887"
"1917","-0.25331783294677734","-0.25331783294677734","-0.25331783294677734"
"1921","-0.24178557097911835","-0.24178557097911835","-0.24178557097911835"
"1933","-0.22327333688735962","-0.22327333688735962","-0.22327333688735962"
"1935","-0.21070073544979095","-0.21070073544979095","-0.21070073544979095"
"1945","-0.2511313259601593","-0.2511313259601593","-0.2511313259601593"
"1947","-0.20909781754016876","-0.20909781754016876","-0.20909781754016876"
"1949","-0.25180575251579285","-0.25180575251579285","-0.25180575251579285"
"1959","-0.2077329158782959","-0.2077329158782959","-0.2077329158782959"
"1969","-0.23673808574676514","-0.23673808574676514","-0.23673808574676514"
"1971","-0.28093773126602173","-0.28093773126602173","-0.28093773126602173"
"1973","-0.26841825246810913","-0.26841825246810913","-0.26841825246810913"
"1981","-0.26201215386390686","-0.26201215386390686","-0.26201215386390686"
"1987","-0.2166256606578827","-0.2166256606578827","-0.2166256606578827"
"1989","-0.2794710397720337","-0.2794710397720337","-0.2794710397720337"
"1999","-0.23301996290683746","-0.23301996290683746","-0.23301996290683746"
"2001","-0.261841356754303","-0.261841356754303","-0.261841356754303"
"2009","-0.25405123829841614","-0.25405123829841614","-0.25405123829841614"
"2013","-0.2633979618549347","-0.2633979618549347","-0.2633979618549347"
"2015","-0.237212672829628","-0.237212672829628","-0.237212672829628"
"2017","-0.2758059501647949","-0.2758059501647949","-0.2758059501647949"
"2019","-0.18993809819221497","-0.18993809819221497","-0.18993809819221497"
"2021","-0.25338470935821533","-0.25338470935821533","-0.25338470935821533"
"2035","-0.2707141935825348","-0.2707141935825348","-0.2707141935825348"
"2039","-0.20501583814620972","-0.20501583814620972","-0.20501583814620972"
"2045","-0.24612873792648315","-0.24612873792648315","-0.24612873792648315"
"2047","-0.3070780634880066","-0.3070780634880066","-0.3070780634880066"
"2053","-0.25428667664527893","-0.25428667664527893","-0.25428667664527893"
"2055","-0.2704114019870758","-0.2704114019870758","-0.2704114019870758"
"2057","-0.23130106925964355","-0.23130106925964355","-0.23130106925964355"
"2059","-0.20152926445007324","-0.20152926445007324","-0.20152926445007324"
"2061","-0.1893305778503418","-0.1893305778503418","-0.1893305778503418"
"2063","-0.246688112616539","-0.246688112616539","-0.246688112616539"
"2067","-0.22003653645515442","-0.22003653645515442","-0.22003653645515442"
"2073","-0.2255861461162567","-0.2255861461162567","-0.2255861461162567"
"2075","-0.21696294844150543","-0.21696294844150543","-0.21696294844150543"
"2077","-0.2547070384025574","-0.2547070384025574","-0.2547070384025574"
"2079","-0.2414642870426178","-0.2414642870426178","-0.2414642870426178"
"2081","-0.23655475676059723","-0.23655475676059723","-0.23655475676059723"
"2085","-0.26861345767974854","-0.26861345767974854","-0.26861345767974854"
"2087","-0.24888533353805542","-0.24888533353805542","-0.24888533353805542"
"2089","-0.21174830198287964","-0.21174830198287964","-0.21174830198287964"
"2093","-0.24096396565437317","-0.24096396565437317","-0.24096396565437317"
"2099","-0.21303905546665192","-0.21303905546665192","-0.21303905546665192"
"2101","-0.25597822666168213","-0.25597822666168213","-0.25597822666168213"
"2103","-0.21481870114803314","-0.21481870114803314","-0.21481870114803314"
"2105","-0.24898815155029297","-0.24898815155029297","-0.24898815155029297"
"2109","-0.2606879472732544","-0.2606879472732544","-0.2606879472732544"
"2113","-0.24665820598602295","-0.24665820598602295","-0.24665820598602295"
"2117","-0.2608524560928345","-0.2608524560928345","-0.2608524560928345"
"2123","-0.24250680208206177","-0.24250680208206177","-0.24250680208206177"
"2127","-0.24941377341747284","-0.24941377341747284","-0.24941377341747284"
"2131","-0.23021052777767181","-0.23021052777767181","-0.23021052777767181"
"2133","-0.23848994076251984","-0.23848994076251984","-0.23848994076251984"
"2135","-0.23703651130199432","-0.23703651130199432","-0.23703651130199432"
"2137","-0.21516282856464386","-0.21516282856464386","-0.21516282856464386"
"2143","-0.19650842249393463","-0.19650842249393463","-0.19650842249393463"
"2147","-0.18869878351688385","-0.18869878351688385","-0.18869878351688385"
"2149","-0.2704427242279053","-0.2704427242279053","-0.2704427242279053"
"2159","-0.24232891201972961","-0.24232891201972961","-0.24232891201972961"
"2163","-0.2509557902812958","-0.2509557902812958","-0.2509557902812958"
"2165","-0.2314186990261078","-0.2314186990261078","-0.2314186990261078"
"2171","-0.23676066100597382","-0.23676066100597382","-0.23676066100597382"
"2173","-0.2380848228931427","-0.2380848228931427","-0.2380848228931427"
"2175","-0.21944880485534668","-0.21944880485534668","-0.21944880485534668"
"2185","-0.25939100980758667","-0.25939100980758667","-0.25939100980758667"
"2187","-0.23017488420009613","-0.23017488420009613","-0.23017488420009613"
"2195","-0.2925710678100586","-0.2925710678100586","-0.2925710678100586"
"2197","-0.2554991543292999","-0.2554991543292999","-0.2554991543292999"
"2199","-0.2804582118988037","-0.2804582118988037","-0.2804582118988037"
"2201","-0.2451152801513672","-0.2451152801513672","-0.2451152801513672"
"2205","-0.20659570395946503","-0.20659570395946503","-0.20659570395946503"
"2209","-0.2420288473367691","-0.2420288473367691","-0.2420288473367691"
"2211","-0.24642352759838104","-0.24642352759838104","-0.24642352759838104"
"2213","-0.19947215914726257","-0.19947215914726257","-0.19947215914726257"
"2215","-0.26933062076568604","-0.26933062076568604","-0.26933062076568604"
"2217","-0.27475395798683167","-0.27475395798683167","-0.27475395798683167"
"2227","-0.2677624225616455","-0.2677624225616455","-0.2677624225616455"
"2231","-0.23987358808517456","-0.23987358808517456","-0.23987358808517456"
"2235","-0.2904312312602997","-0.2904312312602997","-0.2904312312602997"
"2239","-0.23032142221927643","-0.23032142221927643","-0.23032142221927643"
"2241","-0.25076714158058167","-0.25076714158058167","-0.25076714158058167"
"2245","-0.26299235224723816","-0.26299235224723816","-0.26299235224723816"
"2259","-0.22804540395736694","-0.22804540395736694","-0.22804540395736694"
"2261","-0.22242029011249542","-0.22242029011249542","-0.22242029011249542"
"2263","-0.2438727766275406","-0.2438727766275406","-0.2438727766275406"
"2265","-0.2031160295009613","-0.2031160295009613","-0.2031160295009613"
"2267","-0.253805011510849","-0.253805011510849","-0.253805011510849"
"2269","-0.21841418743133545","-0.21841418743133545","-0.21841418743133545"
"2271","-0.291278213262558","-0.291278213262558","-0.291278213262558"
"2273","-0.171515554189682","-0.171515554189682","-0.171515554189682"
"2275","-0.22005164623260498","-0.22005164623260498","-0.22005164623260498"
"2277","-0.25977277755737305","-0.25977277755737305","-0.25977277755737305"
"2279","-0.20964877307415009","-0.20964877307415009","-0.20964877307415009"
"2283","-0.20110385119915009","-0.20110385119915009","-0.20110385119915009"
"2285","-0.24839431047439575","-0.24839431047439575","-0.24839431047439575"
"2291","-0.21630023419857025","-0.21630023419857025","-0.21630023419857025"
"2295","-0.22157059609889984","-0.22157059609889984","-0.22157059609889984"
"2297","-0.25653740763664246","-0.25653740763664246","-0.25653740763664246"
"2299","-0.2168962061405182","-0.2168962061405182","-0.2168962061405182"
"2301","-0.19865737855434418","-0.19865737855434418","-0.19865737855434418"
