"Step","resilient-blaze-9 - Smallest CBF constraint(unfiltered)","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MIN","resilient-blaze-9 - Smallest CBF constraint(unfiltered)__MAX"
"19381","-0.4057527780532837","-0.4057527780532837","-0.4057527780532837"
"19389","-1.0614087581634521","-1.0614087581634521","-1.0614087581634521"
"19397","-0.25929370522499084","-0.25929370522499084","-0.25929370522499084"
"19399","-0.6653034090995789","-0.6653034090995789","-0.6653034090995789"
"19401","-1.0240492820739746","-1.0240492820739746","-1.0240492820739746"
"19403","-0.6248225569725037","-0.6248225569725037","-0.6248225569725037"
"19409","-0.41267895698547363","-0.41267895698547363","-0.41267895698547363"
"19413","-0.3084462285041809","-0.3084462285041809","-0.3084462285041809"
"19421","-0.2717824876308441","-0.2717824876308441","-0.2717824876308441"
"19425","0","0","0"
"19431","-0.2986780107021332","-0.2986780107021332","-0.2986780107021332"
"19435","-0.0387665219604969","-0.0387665219604969","-0.0387665219604969"
"19437","-0.27201032638549805","-0.27201032638549805","-0.27201032638549805"
"19439","-0.600328803062439","-0.600328803062439","-0.600328803062439"
"19441","-0.782807469367981","-0.782807469367981","-0.782807469367981"
"19445","-1.0301860570907593","-1.0301860570907593","-1.0301860570907593"
"19447","-0.5493026971817017","-0.5493026971817017","-0.5493026971817017"
"19449","-0.6870545744895935","-0.6870545744895935","-0.6870545744895935"
"19451","-0.1355990767478943","-0.1355990767478943","-0.1355990767478943"
"19463","-1.3723565340042114","-1.3723565340042114","-1.3723565340042114"
"19465","-0.6231850981712341","-0.6231850981712341","-0.6231850981712341"
"19469","-0.2630355954170227","-0.2630355954170227","-0.2630355954170227"
"19483","-0.13403373956680298","-0.13403373956680298","-0.13403373956680298"
"19489","-0.4579090178012848","-0.4579090178012848","-0.4579090178012848"
"19493","-0.3745581805706024","-0.3745581805706024","-0.3745581805706024"
"19505","-0.7152560949325562","-0.7152560949325562","-0.7152560949325562"
"19513","-0.668221116065979","-0.668221116065979","-0.668221116065979"
"19521","-0.4311823844909668","-0.4311823844909668","-0.4311823844909668"
"19523","-0.2663402557373047","-0.2663402557373047","-0.2663402557373047"
"19525","-0.24605271220207214","-0.24605271220207214","-0.24605271220207214"
"19527","-0.5837280750274658","-0.5837280750274658","-0.5837280750274658"
"19529","-0.4224362373352051","-0.4224362373352051","-0.4224362373352051"
"19539","-0.3040022552013397","-0.3040022552013397","-0.3040022552013397"
"19547","-0.6813768148422241","-0.6813768148422241","-0.6813768148422241"
"19553","-1.0900988578796387","-1.0900988578796387","-1.0900988578796387"
"19555","-0.5692555904388428","-0.5692555904388428","-0.5692555904388428"
"19557","-0.23391354084014893","-0.23391354084014893","-0.23391354084014893"
"19559","-0.5326656699180603","-0.5326656699180603","-0.5326656699180603"
"19561","-0.42520999908447266","-0.42520999908447266","-0.42520999908447266"
"19563","-0.659392237663269","-0.659392237663269","-0.659392237663269"
"19567","-0.20962175726890564","-0.20962175726890564","-0.20962175726890564"
"19571","-0.8577283620834351","-0.8577283620834351","-0.8577283620834351"
"19577","-0.19014625251293182","-0.19014625251293182","-0.19014625251293182"
"19579","-0.24054545164108276","-0.24054545164108276","-0.24054545164108276"
"19585","-0.33829620480537415","-0.33829620480537415","-0.33829620480537415"
"19589","-0.4264802932739258","-0.4264802932739258","-0.4264802932739258"
"19597","-0.3913986086845398","-0.3913986086845398","-0.3913986086845398"
"19601","-0.11963755637407303","-0.11963755637407303","-0.11963755637407303"
"19603","-0.07963496446609497","-0.07963496446609497","-0.07963496446609497"
"19605","-0.3118751347064972","-0.3118751347064972","-0.3118751347064972"
"19609","-0.25066250562667847","-0.25066250562667847","-0.25066250562667847"
"19611","-0.3756479322910309","-0.3756479322910309","-0.3756479322910309"
"19613","-0.26693472266197205","-0.26693472266197205","-0.26693472266197205"
"19615","-0.24449372291564941","-0.24449372291564941","-0.24449372291564941"
"19621","-0.243477925658226","-0.243477925658226","-0.243477925658226"
"19623","-0.04922217130661011","-0.04922217130661011","-0.04922217130661011"
"19627","-0.8578733205795288","-0.8578733205795288","-0.8578733205795288"
"19629","-0.26907920837402344","-0.26907920837402344","-0.26907920837402344"
"19639","-0.09374192357063293","-0.09374192357063293","-0.09374192357063293"
"19641","-0.23710882663726807","-0.23710882663726807","-0.23710882663726807"
"19643","-0.0612654983997345","-0.0612654983997345","-0.0612654983997345"
"19647","-0.18943388760089874","-0.18943388760089874","-0.18943388760089874"
"19653","-0.32965806126594543","-0.32965806126594543","-0.32965806126594543"
"19657","-0.33815932273864746","-0.33815932273864746","-0.33815932273864746"
"19659","0","0","0"
"19665","-0.5451124906539917","-0.5451124906539917","-0.5451124906539917"
"19669","-0.2795911431312561","-0.2795911431312561","-0.2795911431312561"
"19673","-0.12985095381736755","-0.12985095381736755","-0.12985095381736755"
"19675","-0.22438740730285645","-0.22438740730285645","-0.22438740730285645"
"19677","-0.1838172823190689","-0.1838172823190689","-0.1838172823190689"
"19683","-0.5801845788955688","-0.5801845788955688","-0.5801845788955688"
"19691","-0.09332886338233948","-0.09332886338233948","-0.09332886338233948"
"19701","-0.46845370531082153","-0.46845370531082153","-0.46845370531082153"
"19705","-0.12646953761577606","-0.12646953761577606","-0.12646953761577606"
"19709","-1.302830457687378","-1.302830457687378","-1.302830457687378"
"19711","-0.23741000890731812","-0.23741000890731812","-0.23741000890731812"
"19715","-0.6516234874725342","-0.6516234874725342","-0.6516234874725342"
"19727","-0.3043196201324463","-0.3043196201324463","-0.3043196201324463"
"19735","-0.5815165638923645","-0.5815165638923645","-0.5815165638923645"
"19737","-0.2536422610282898","-0.2536422610282898","-0.2536422610282898"
"19739","-0.5437699556350708","-0.5437699556350708","-0.5437699556350708"
"19741","-0.8349626660346985","-0.8349626660346985","-0.8349626660346985"
"19743","-0.6712641716003418","-0.6712641716003418","-0.6712641716003418"
"19749","-0.6146596074104309","-0.6146596074104309","-0.6146596074104309"
"19755","-0.895108699798584","-0.895108699798584","-0.895108699798584"
"19757","-0.7873950600624084","-0.7873950600624084","-0.7873950600624084"
"19761","-0.9217121601104736","-0.9217121601104736","-0.9217121601104736"
"19769","-0.5558217763900757","-0.5558217763900757","-0.5558217763900757"
"19771","-0.5908398628234863","-0.5908398628234863","-0.5908398628234863"
"19775","-0.45735007524490356","-0.45735007524490356","-0.45735007524490356"
"19777","-1.2541698217391968","-1.2541698217391968","-1.2541698217391968"
"19779","-0.12519612908363342","-0.12519612908363342","-0.12519612908363342"
"19781","-0.6222708225250244","-0.6222708225250244","-0.6222708225250244"
"19785","-0.7333232760429382","-0.7333232760429382","-0.7333232760429382"
"19787","-0.42995190620422363","-0.42995190620422363","-0.42995190620422363"
"19793","-0.6272832155227661","-0.6272832155227661","-0.6272832155227661"
"19795","-0.3387417793273926","-0.3387417793273926","-0.3387417793273926"
"19799","-0.32236164808273315","-0.32236164808273315","-0.32236164808273315"
"19801","-0.2835516333580017","-0.2835516333580017","-0.2835516333580017"
"19805","-1.287584900856018","-1.287584900856018","-1.287584900856018"
"19807","-0.4607245922088623","-0.4607245922088623","-0.4607245922088623"
"19813","-1.3051499128341675","-1.3051499128341675","-1.3051499128341675"
"19817","-0.15998992323875427","-0.15998992323875427","-0.15998992323875427"
"19819","-0.5078216791152954","-0.5078216791152954","-0.5078216791152954"
"19821","-0.2580074369907379","-0.2580074369907379","-0.2580074369907379"
"19823","-1.0726710557937622","-1.0726710557937622","-1.0726710557937622"
"19831","-0.8385211229324341","-0.8385211229324341","-0.8385211229324341"
"19837","-0.352622389793396","-0.352622389793396","-0.352622389793396"
"19841","-0.414287269115448","-0.414287269115448","-0.414287269115448"
"19845","-1.1703503131866455","-1.1703503131866455","-1.1703503131866455"
"19847","-0.5236096978187561","-0.5236096978187561","-0.5236096978187561"
"19857","-0.4397476315498352","-0.4397476315498352","-0.4397476315498352"
"19859","-0.37492531538009644","-0.37492531538009644","-0.37492531538009644"
"19861","-1.1162211894989014","-1.1162211894989014","-1.1162211894989014"
"19863","-0.7986655235290527","-0.7986655235290527","-0.7986655235290527"
"19875","-0.40527451038360596","-0.40527451038360596","-0.40527451038360596"
"19877","-0.11099559813737869","-0.11099559813737869","-0.11099559813737869"
"19885","-0.6953678727149963","-0.6953678727149963","-0.6953678727149963"
"19887","-0.5071809887886047","-0.5071809887886047","-0.5071809887886047"
"19893","-0.8113203048706055","-0.8113203048706055","-0.8113203048706055"
"19895","-0.6370000839233398","-0.6370000839233398","-0.6370000839233398"
"19897","-0.8630493879318237","-0.8630493879318237","-0.8630493879318237"
"19899","-1.1742030382156372","-1.1742030382156372","-1.1742030382156372"
"19905","-0.6174960136413574","-0.6174960136413574","-0.6174960136413574"
"19909","-0.5375375151634216","-0.5375375151634216","-0.5375375151634216"
"19913","-0.40563157200813293","-0.40563157200813293","-0.40563157200813293"
"19917","-0.3825124502182007","-0.3825124502182007","-0.3825124502182007"
"19919","-0.2697986364364624","-0.2697986364364624","-0.2697986364364624"
"19921","-0.39742612838745117","-0.39742612838745117","-0.39742612838745117"
"19923","-0.1014552116394043","-0.1014552116394043","-0.1014552116394043"
"19927","-0.16498422622680664","-0.16498422622680664","-0.16498422622680664"
"19929","-0.6648315191268921","-0.6648315191268921","-0.6648315191268921"
"19931","-0.7336726784706116","-0.7336726784706116","-0.7336726784706116"
"19933","-0.5115236639976501","-0.5115236639976501","-0.5115236639976501"
"19935","-0.22664430737495422","-0.22664430737495422","-0.22664430737495422"
"19941","-0.31387659907341003","-0.31387659907341003","-0.31387659907341003"
"19943","-0.3632943034172058","-0.3632943034172058","-0.3632943034172058"
"19949","-0.6039589643478394","-0.6039589643478394","-0.6039589643478394"
"19951","-0.0892050564289093","-0.0892050564289093","-0.0892050564289093"
"19965","-1.2924058437347412","-1.2924058437347412","-1.2924058437347412"
"19967","-0.31446146965026855","-0.31446146965026855","-0.31446146965026855"
"19969","-0.35458433628082275","-0.35458433628082275","-0.35458433628082275"
"19971","-1.0175631046295166","-1.0175631046295166","-1.0175631046295166"
"19983","-1.139738917350769","-1.139738917350769","-1.139738917350769"
"19987","-0.8459810614585876","-0.8459810614585876","-0.8459810614585876"
"19991","-0.836755633354187","-0.836755633354187","-0.836755633354187"
"19997","-0.6521682143211365","-0.6521682143211365","-0.6521682143211365"
"20001","-0.5634453296661377","-0.5634453296661377","-0.5634453296661377"
"20005","-0.7721426486968994","-0.7721426486968994","-0.7721426486968994"
"20009","-0.12900829315185547","-0.12900829315185547","-0.12900829315185547"
"20015","-0.5898980498313904","-0.5898980498313904","-0.5898980498313904"
"20021","-0.4347924590110779","-0.4347924590110779","-0.4347924590110779"
"20025","-0.6030049920082092","-0.6030049920082092","-0.6030049920082092"
"20039","-0.4686751067638397","-0.4686751067638397","-0.4686751067638397"
"20047","-1.042407512664795","-1.042407512664795","-1.042407512664795"
"20051","-0.427945077419281","-0.427945077419281","-0.427945077419281"
"20053","-0.5413486957550049","-0.5413486957550049","-0.5413486957550049"
"20055","-0.07296566665172577","-0.07296566665172577","-0.07296566665172577"
"20057","-0.48611852526664734","-0.48611852526664734","-0.48611852526664734"
"20059","-0.2364761233329773","-0.2364761233329773","-0.2364761233329773"
"20063","-0.4160071611404419","-0.4160071611404419","-0.4160071611404419"
"20065","-0.177088662981987","-0.177088662981987","-0.177088662981987"
"20067","-0.9009480476379395","-0.9009480476379395","-0.9009480476379395"
"20069","-0.8933742642402649","-0.8933742642402649","-0.8933742642402649"
"20073","-1.1852881908416748","-1.1852881908416748","-1.1852881908416748"
"20079","-0.3166433274745941","-0.3166433274745941","-0.3166433274745941"
"20087","-0.9961954355239868","-0.9961954355239868","-0.9961954355239868"
"20089","-0.45590025186538696","-0.45590025186538696","-0.45590025186538696"
"20095","-1.103958010673523","-1.103958010673523","-1.103958010673523"
"20101","-0.21496228873729706","-0.21496228873729706","-0.21496228873729706"
"20107","-1.095438003540039","-1.095438003540039","-1.095438003540039"
"20109","-0.37626326084136963","-0.37626326084136963","-0.37626326084136963"
"20113","-0.476116418838501","-0.476116418838501","-0.476116418838501"
"20115","-0.9053030610084534","-0.9053030610084534","-0.9053030610084534"
"20119","-0.45872873067855835","-0.45872873067855835","-0.45872873067855835"
"20123","-0.21894526481628418","-0.21894526481628418","-0.21894526481628418"
"20125","-0.2971614599227905","-0.2971614599227905","-0.2971614599227905"
"20127","-1.017417073249817","-1.017417073249817","-1.017417073249817"
"20129","-1.1361830234527588","-1.1361830234527588","-1.1361830234527588"
"20131","-0.1347583383321762","-0.1347583383321762","-0.1347583383321762"
"20139","0","0","0"
"20145","-0.12989264726638794","-0.12989264726638794","-0.12989264726638794"
"20147","-0.9128419756889343","-0.9128419756889343","-0.9128419756889343"
"20149","-0.5267821550369263","-0.5267821550369263","-0.5267821550369263"
"20155","-1.0467488765716553","-1.0467488765716553","-1.0467488765716553"
"20157","-0.5058897733688354","-0.5058897733688354","-0.5058897733688354"
"20161","-1.456815242767334","-1.456815242767334","-1.456815242767334"
"20167","-0.3405943512916565","-0.3405943512916565","-0.3405943512916565"
"20169","-0.898952305316925","-0.898952305316925","-0.898952305316925"
"20171","-0.2181645631790161","-0.2181645631790161","-0.2181645631790161"
"20175","-0.4053919315338135","-0.4053919315338135","-0.4053919315338135"
"20183","-0.18393629789352417","-0.18393629789352417","-0.18393629789352417"
"20185","-0.5625255107879639","-0.5625255107879639","-0.5625255107879639"
"20189","-0.4704543948173523","-0.4704543948173523","-0.4704543948173523"
"20193","-0.07054224610328674","-0.07054224610328674","-0.07054224610328674"
"20195","-0.28164413571357727","-0.28164413571357727","-0.28164413571357727"
"20197","-0.40916773676872253","-0.40916773676872253","-0.40916773676872253"
"20201","-0.15160906314849854","-0.15160906314849854","-0.15160906314849854"
"20203","-0.6488951444625854","-0.6488951444625854","-0.6488951444625854"
"20211","-0.3248094320297241","-0.3248094320297241","-0.3248094320297241"
"20215","-0.5262891054153442","-0.5262891054153442","-0.5262891054153442"
"20221","-0.35663968324661255","-0.35663968324661255","-0.35663968324661255"
"20223","-0.6848777532577515","-0.6848777532577515","-0.6848777532577515"
"20233","-0.5852303504943848","-0.5852303504943848","-0.5852303504943848"
"20237","-0.6580305099487305","-0.6580305099487305","-0.6580305099487305"
"20239","-0.8865551948547363","-0.8865551948547363","-0.8865551948547363"
"20241","-0.24706923961639404","-0.24706923961639404","-0.24706923961639404"
