"Step","resilient-blaze-9 - Smallest CBF value","resilient-blaze-9 - Smallest CBF value__MIN","resilient-blaze-9 - Smallest CBF value__MAX"
"1473","-0.1511729508638382","-0.1511729508638382","-0.1511729508638382"
"1477","-0.2490081489086151","-0.2490081489086151","-0.2490081489086151"
"1481","-0.19678407907485962","-0.19678407907485962","-0.19678407907485962"
"1483","-0.2854674458503723","-0.2854674458503723","-0.2854674458503723"
"1487","0.017274843528866768","0.017274843528866768","0.017274843528866768"
"1497","-0.12447983771562576","-0.12447983771562576","-0.12447983771562576"
"1499","-0.21317130327224731","-0.21317130327224731","-0.21317130327224731"
"1501","-0.17825619876384735","-0.17825619876384735","-0.17825619876384735"
"1503","-0.24744176864624023","-0.24744176864624023","-0.24744176864624023"
"1509","-0.1760512739419937","-0.1760512739419937","-0.1760512739419937"
"1515","-0.13899312913417816","-0.13899312913417816","-0.13899312913417816"
"1523","-0.20547549426555634","-0.20547549426555634","-0.20547549426555634"
"1527","-0.20957641303539276","-0.20957641303539276","-0.20957641303539276"
"1529","-0.18734681606292725","-0.18734681606292725","-0.18734681606292725"
"1533","-0.05479401350021362","-0.05479401350021362","-0.05479401350021362"
"1541","-0.10284551233053207","-0.10284551233053207","-0.10284551233053207"
"1545","-0.19509562849998474","-0.19509562849998474","-0.19509562849998474"
"1549","-0.2235366702079773","-0.2235366702079773","-0.2235366702079773"
"1551","-0.13612228631973267","-0.13612228631973267","-0.13612228631973267"
"1553","-0.09885220974683762","-0.09885220974683762","-0.09885220974683762"
"1555","-0.13448850810527802","-0.13448850810527802","-0.13448850810527802"
"1557","-0.15514597296714783","-0.15514597296714783","-0.15514597296714783"
"1563","-0.1271849274635315","-0.1271849274635315","-0.1271849274635315"
"1571","-0.12397699803113937","-0.12397699803113937","-0.12397699803113937"
"1589","-0.20514795184135437","-0.20514795184135437","-0.20514795184135437"
"1591","-0.24147503077983856","-0.24147503077983856","-0.24147503077983856"
"1593","-0.15467821061611176","-0.15467821061611176","-0.15467821061611176"
"1603","-0.24083754420280457","-0.24083754420280457","-0.24083754420280457"
"1607","-0.1634444147348404","-0.1634444147348404","-0.1634444147348404"
"1613","-0.2100873738527298","-0.2100873738527298","-0.2100873738527298"
"1623","-0.16452309489250183","-0.16452309489250183","-0.16452309489250183"
"1625","-0.1981574445962906","-0.1981574445962906","-0.1981574445962906"
"1627","-0.22899079322814941","-0.22899079322814941","-0.22899079322814941"
"1631","-0.25245335698127747","-0.25245335698127747","-0.25245335698127747"
"1633","-0.20973913371562958","-0.20973913371562958","-0.20973913371562958"
"1637","-0.003556173061951995","-0.003556173061951995","-0.003556173061951995"
"1641","-0.017245439812541008","-0.017245439812541008","-0.017245439812541008"
"1643","-0.09663527458906174","-0.09663527458906174","-0.09663527458906174"
"1645","-0.16057249903678894","-0.16057249903678894","-0.16057249903678894"
"1649","-0.2828766703605652","-0.2828766703605652","-0.2828766703605652"
"1651","-0.12418746948242188","-0.12418746948242188","-0.12418746948242188"
"1653","-0.17070704698562622","-0.17070704698562622","-0.17070704698562622"
"1655","-0.20115381479263306","-0.20115381479263306","-0.20115381479263306"
"1661","-0.19164463877677917","-0.19164463877677917","-0.19164463877677917"
"1663","-0.17550763487815857","-0.17550763487815857","-0.17550763487815857"
"1665","-0.23638786375522614","-0.23638786375522614","-0.23638786375522614"
"1669","-0.2270774096250534","-0.2270774096250534","-0.2270774096250534"
"1673","-0.22952894866466522","-0.22952894866466522","-0.22952894866466522"
"1675","-0.2373979389667511","-0.2373979389667511","-0.2373979389667511"
"1679","-0.19908110797405243","-0.19908110797405243","-0.19908110797405243"
"1683","-0.27071893215179443","-0.27071893215179443","-0.27071893215179443"
"1685","-0.07143117487430573","-0.07143117487430573","-0.07143117487430573"
"1691","-0.17573024332523346","-0.17573024332523346","-0.17573024332523346"
"1697","-0.2255381941795349","-0.2255381941795349","-0.2255381941795349"
"1699","-0.0043571931309998035","-0.0043571931309998035","-0.0043571931309998035"
"1703","-0.0789644718170166","-0.0789644718170166","-0.0789644718170166"
"1705","-0.1462986022233963","-0.1462986022233963","-0.1462986022233963"
"1711","-0.04278740659356117","-0.04278740659356117","-0.04278740659356117"
"1713","-0.22863063216209412","-0.22863063216209412","-0.22863063216209412"
"1715","-0.12473638355731964","-0.12473638355731964","-0.12473638355731964"
"1719","-0.07240846008062363","-0.07240846008062363","-0.07240846008062363"
"1727","-0.34916502237319946","-0.34916502237319946","-0.34916502237319946"
"1729","-0.18637380003929138","-0.18637380003929138","-0.18637380003929138"
"1733","-0.23194630444049835","-0.23194630444049835","-0.23194630444049835"
"1735","-0.2521546483039856","-0.2521546483039856","-0.2521546483039856"
"1743","-0.14106248319149017","-0.14106248319149017","-0.14106248319149017"
"1745","-0.17601165175437927","-0.17601165175437927","-0.17601165175437927"
"1753","-0.1684759259223938","-0.1684759259223938","-0.1684759259223938"
"1757","-0.2643994987010956","-0.2643994987010956","-0.2643994987010956"
"1759","-0.25157979130744934","-0.25157979130744934","-0.25157979130744934"
"1761","-0.2940528094768524","-0.2940528094768524","-0.2940528094768524"
"1765","-0.2349245548248291","-0.2349245548248291","-0.2349245548248291"
"1767","-0.18422992527484894","-0.18422992527484894","-0.18422992527484894"
"1771","-0.10700695961713791","-0.10700695961713791","-0.10700695961713791"
"1779","-0.1651860773563385","-0.1651860773563385","-0.1651860773563385"
"1781","-0.1824365258216858","-0.1824365258216858","-0.1824365258216858"
"1783","-0.20049813389778137","-0.20049813389778137","-0.20049813389778137"
"1789","-0.21269266307353973","-0.21269266307353973","-0.21269266307353973"
"1795","-0.2595345377922058","-0.2595345377922058","-0.2595345377922058"
"1803","-0.2191724181175232","-0.2191724181175232","-0.2191724181175232"
"1805","-0.19964218139648438","-0.19964218139648438","-0.19964218139648438"
"1811","-0.17766353487968445","-0.17766353487968445","-0.17766353487968445"
"1815","-0.20126348733901978","-0.20126348733901978","-0.20126348733901978"
"1825","-0.15555883944034576","-0.15555883944034576","-0.15555883944034576"
"1829","-0.1978704035282135","-0.1978704035282135","-0.1978704035282135"
"1831","-0.0783119723200798","-0.0783119723200798","-0.0783119723200798"
"1835","-0.21436820924282074","-0.21436820924282074","-0.21436820924282074"
"1841","-0.21279804408550262","-0.21279804408550262","-0.21279804408550262"
"1843","-0.17975197732448578","-0.17975197732448578","-0.17975197732448578"
"1853","-0.17950697243213654","-0.17950697243213654","-0.17950697243213654"
"1857","-0.1147204339504242","-0.1147204339504242","-0.1147204339504242"
"1867","-0.010197277180850506","-0.010197277180850506","-0.010197277180850506"
"1869","-0.21014322340488434","-0.21014322340488434","-0.21014322340488434"
"1871","-0.033696115016937256","-0.033696115016937256","-0.033696115016937256"
"1873","-0.002216808730736375","-0.002216808730736375","-0.002216808730736375"
"1875","-0.009913620539009571","-0.009913620539009571","-0.009913620539009571"
"1877","-0.007156677544116974","-0.007156677544116974","-0.007156677544116974"
"1881","-0.06086800992488861","-0.06086800992488861","-0.06086800992488861"
"1883","-0.22799788415431976","-0.22799788415431976","-0.22799788415431976"
"1885","-0.22100718319416046","-0.22100718319416046","-0.22100718319416046"
"1887","-0.23602421581745148","-0.23602421581745148","-0.23602421581745148"
"1889","-0.1743711233139038","-0.1743711233139038","-0.1743711233139038"
"1891","-0.22140508890151978","-0.22140508890151978","-0.22140508890151978"
"1895","-0.08045826852321625","-0.08045826852321625","-0.08045826852321625"
"1907","-0.19450566172599792","-0.19450566172599792","-0.19450566172599792"
"1909","-0.15390744805335999","-0.15390744805335999","-0.15390744805335999"
"1911","-0.15279017388820648","-0.15279017388820648","-0.15279017388820648"
"1917","-0.3131558299064636","-0.3131558299064636","-0.3131558299064636"
"1919","-0.22176803648471832","-0.22176803648471832","-0.22176803648471832"
"1923","-0.20251096785068512","-0.20251096785068512","-0.20251096785068512"
"1927","-0.2533106207847595","-0.2533106207847595","-0.2533106207847595"
"1937","-0.11360625177621841","-0.11360625177621841","-0.11360625177621841"
"1939","-0.232486292719841","-0.232486292719841","-0.232486292719841"
"1941","-0.130764439702034","-0.130764439702034","-0.130764439702034"
"1943","-0.1398356556892395","-0.1398356556892395","-0.1398356556892395"
"1945","-0.08529824763536453","-0.08529824763536453","-0.08529824763536453"
"1949","-0.20841680467128754","-0.20841680467128754","-0.20841680467128754"
"1953","-0.2177165150642395","-0.2177165150642395","-0.2177165150642395"
"1955","-0.2898688018321991","-0.2898688018321991","-0.2898688018321991"
"1959","-0.10830454528331757","-0.10830454528331757","-0.10830454528331757"
"1961","-0.09979116171598434","-0.09979116171598434","-0.09979116171598434"
"1965","-0.05035383626818657","-0.05035383626818657","-0.05035383626818657"
"1967","-0.04671294987201691","-0.04671294987201691","-0.04671294987201691"
"1969","-0.08194233477115631","-0.08194233477115631","-0.08194233477115631"
"1973","-0.15991227328777313","-0.15991227328777313","-0.15991227328777313"
"1975","-0.052050065249204636","-0.052050065249204636","-0.052050065249204636"
"1983","-0.1412801891565323","-0.1412801891565323","-0.1412801891565323"
"1991","-0.25607675313949585","-0.25607675313949585","-0.25607675313949585"
"1993","-0.3032822608947754","-0.3032822608947754","-0.3032822608947754"
"1995","-0.22141650319099426","-0.22141650319099426","-0.22141650319099426"
"1999","0.1069055125117302","0.1069055125117302","0.1069055125117302"
"2005","0.08269096910953522","0.08269096910953522","0.08269096910953522"
"2009","-0.033008795231580734","-0.033008795231580734","-0.033008795231580734"
"2013","-0.10396570712327957","-0.10396570712327957","-0.10396570712327957"
"2015","-0.11655084043741226","-0.11655084043741226","-0.11655084043741226"
"2021","-0.20075008273124695","-0.20075008273124695","-0.20075008273124695"
"2023","-0.20341132581233978","-0.20341132581233978","-0.20341132581233978"
"2025","-0.20624925196170807","-0.20624925196170807","-0.20624925196170807"
"2029","-0.2459840327501297","-0.2459840327501297","-0.2459840327501297"
"2033","-0.2245318740606308","-0.2245318740606308","-0.2245318740606308"
"2035","-0.22353146970272064","-0.22353146970272064","-0.22353146970272064"
"2037","-0.15528494119644165","-0.15528494119644165","-0.15528494119644165"
"2039","-0.11792078614234924","-0.11792078614234924","-0.11792078614234924"
"2041","-0.12887142598628998","-0.12887142598628998","-0.12887142598628998"
"2043","-0.17272379994392395","-0.17272379994392395","-0.17272379994392395"
"2045","-0.21046829223632812","-0.21046829223632812","-0.21046829223632812"
"2047","-0.255905419588089","-0.255905419588089","-0.255905419588089"
"2053","-0.3465215563774109","-0.3465215563774109","-0.3465215563774109"
"2055","-0.16492502391338348","-0.16492502391338348","-0.16492502391338348"
"2061","-0.12746776640415192","-0.12746776640415192","-0.12746776640415192"
"2063","-0.16864019632339478","-0.16864019632339478","-0.16864019632339478"
"2067","-0.07650812715291977","-0.07650812715291977","-0.07650812715291977"
"2069","-0.06982367485761642","-0.06982367485761642","-0.06982367485761642"
"2071","-0.2308761477470398","-0.2308761477470398","-0.2308761477470398"
"2077","-0.11827544122934341","-0.11827544122934341","-0.11827544122934341"
"2085","-0.144931361079216","-0.144931361079216","-0.144931361079216"
"2093","-0.1921880543231964","-0.1921880543231964","-0.1921880543231964"
"2095","-0.22077199816703796","-0.22077199816703796","-0.22077199816703796"
"2101","-0.28256842494010925","-0.28256842494010925","-0.28256842494010925"
"2103","-0.3009360134601593","-0.3009360134601593","-0.3009360134601593"
"2109","0.05477449297904968","0.05477449297904968","0.05477449297904968"
"2115","0.021158142015337944","0.021158142015337944","0.021158142015337944"
"2117","-0.039055079221725464","-0.039055079221725464","-0.039055079221725464"
"2119","-0.05973581597208977","-0.05973581597208977","-0.05973581597208977"
"2121","-0.04417389631271362","-0.04417389631271362","-0.04417389631271362"
"2125","-0.17597675323486328","-0.17597675323486328","-0.17597675323486328"
"2131","-0.16789859533309937","-0.16789859533309937","-0.16789859533309937"
"2133","-0.1439429074525833","-0.1439429074525833","-0.1439429074525833"
"2135","-0.17447590827941895","-0.17447590827941895","-0.17447590827941895"
"2137","-0.22446498274803162","-0.22446498274803162","-0.22446498274803162"
"2141","-0.09872064739465714","-0.09872064739465714","-0.09872064739465714"
"2143","-0.10365395992994308","-0.10365395992994308","-0.10365395992994308"
"2145","-0.11471341550350189","-0.11471341550350189","-0.11471341550350189"
"2147","-0.12677760422229767","-0.12677760422229767","-0.12677760422229767"
"2149","-0.09504364430904388","-0.09504364430904388","-0.09504364430904388"
"2153","-0.1331188827753067","-0.1331188827753067","-0.1331188827753067"
"2155","-0.1255064308643341","-0.1255064308643341","-0.1255064308643341"
"2157","-0.16287870705127716","-0.16287870705127716","-0.16287870705127716"
"2159","-0.22578951716423035","-0.22578951716423035","-0.22578951716423035"
"2161","-0.28336700797080994","-0.28336700797080994","-0.28336700797080994"
"2165","-0.31549370288848877","-0.31549370288848877","-0.31549370288848877"
"2167","-0.027190767228603363","-0.027190767228603363","-0.027190767228603363"
"2169","-0.06278599798679352","-0.06278599798679352","-0.06278599798679352"
"2171","-0.10481593012809753","-0.10481593012809753","-0.10481593012809753"
"2173","-0.1597277820110321","-0.1597277820110321","-0.1597277820110321"
"2175","-0.11104618012905121","-0.11104618012905121","-0.11104618012905121"
"2189","-0.1893906146287918","-0.1893906146287918","-0.1893906146287918"
"2193","-0.250154584646225","-0.250154584646225","-0.250154584646225"
"2195","-0.2521751821041107","-0.2521751821041107","-0.2521751821041107"
"2203","-0.16491694748401642","-0.16491694748401642","-0.16491694748401642"
"2207","-0.1490219533443451","-0.1490219533443451","-0.1490219533443451"
"2209","-0.2009558081626892","-0.2009558081626892","-0.2009558081626892"
"2213","0.03406115621328354","0.03406115621328354","0.03406115621328354"
"2215","-0.01810646615922451","-0.01810646615922451","-0.01810646615922451"
"2229","0.005756855010986328","0.005756855010986328","0.005756855010986328"
"2233","-0.04911816865205765","-0.04911816865205765","-0.04911816865205765"
"2237","-0.10949523001909256","-0.10949523001909256","-0.10949523001909256"
"2239","-0.14561404287815094","-0.14561404287815094","-0.14561404287815094"
"2243","-0.14578446745872498","-0.14578446745872498","-0.14578446745872498"
"2245","-0.18692706525325775","-0.18692706525325775","-0.18692706525325775"
"2247","-0.2067938894033432","-0.2067938894033432","-0.2067938894033432"
"2251","-0.08846201747655869","-0.08846201747655869","-0.08846201747655869"
"2255","-0.18593163788318634","-0.18593163788318634","-0.18593163788318634"
"2257","-0.23199151456356049","-0.23199151456356049","-0.23199151456356049"
"2263","-0.21686957776546478","-0.21686957776546478","-0.21686957776546478"
"2273","-0.15199163556098938","-0.15199163556098938","-0.15199163556098938"
"2277","-0.2503391206264496","-0.2503391206264496","-0.2503391206264496"
"2279","-0.2811533212661743","-0.2811533212661743","-0.2811533212661743"
"2281","-0.28473058342933655","-0.28473058342933655","-0.28473058342933655"
"2291","-0.22656087577342987","-0.22656087577342987","-0.22656087577342987"
