"Step","rare-brook-31 - CBF constraint(unfiltered)","rare-brook-31 - CBF constraint(unfiltered)__MIN","rare-brook-31 - CBF constraint(unfiltered)__MAX"
"9949","-0.0017107557505369186","-0.0017107557505369186","-0.0017107557505369186"
"9957","-0.009361445903778076","-0.009361445903778076","-0.009361445903778076"
"9959","-0.005534590687602758","-0.005534590687602758","-0.005534590687602758"
"9965","-0.0016206334112212062","-0.0016206334112212062","-0.0016206334112212062"
"9969","-0.0037800054997205734","-0.0037800054997205734","-0.0037800054997205734"
"9975","-0.0038900813087821007","-0.0038900813087821007","-0.0038900813087821007"
"9981","-0.013909019529819489","-0.013909019529819489","-0.013909019529819489"
"9987","-0.012102030217647552","-0.012102030217647552","-0.012102030217647552"
"10015","-0.011247087270021439","-0.011247087270021439","-0.011247087270021439"
"10025","-0.004520658869296312","-0.004520658869296312","-0.004520658869296312"
"10031","-0.001796117052435875","-0.001796117052435875","-0.001796117052435875"
"10041","-0.001852419227361679","-0.001852419227361679","-0.001852419227361679"
"10043","-0.007975996471941471","-0.007975996471941471","-0.007975996471941471"
"10053","-0.0014336399035528302","-0.0014336399035528302","-0.0014336399035528302"
"10057","-0.0037346971221268177","-0.0037346971221268177","-0.0037346971221268177"
"10059","-0.0042182947508990765","-0.0042182947508990765","-0.0042182947508990765"
"10071","-0.0018781580729410052","-0.0018781580729410052","-0.0018781580729410052"
"10075","-0.002635987475514412","-0.002635987475514412","-0.002635987475514412"
"10081","-0.0025988533161580563","-0.0025988533161580563","-0.0025988533161580563"
"10087","-0.00695794727653265","-0.00695794727653265","-0.00695794727653265"
"10089","-0.00028674775967374444","-0.00028674775967374444","-0.00028674775967374444"
"10093","-0.0029035615734755993","-0.0029035615734755993","-0.0029035615734755993"
"10101","-0.003982802387326956","-0.003982802387326956","-0.003982802387326956"
"10119","-0.0029538297094404697","-0.0029538297094404697","-0.0029538297094404697"
"10123","-0.004850812256336212","-0.004850812256336212","-0.004850812256336212"
"10125","-0.0034520719200372696","-0.0034520719200372696","-0.0034520719200372696"
"10129","-0.006398707628250122","-0.006398707628250122","-0.006398707628250122"
"10133","-0.003816591575741768","-0.003816591575741768","-0.003816591575741768"
"10149","-0.0017980275442823768","-0.0017980275442823768","-0.0017980275442823768"
"10153","-0.0029204851016402245","-0.0029204851016402245","-0.0029204851016402245"
"10155","-0.002569014672189951","-0.002569014672189951","-0.002569014672189951"
"10159","-0.008568597957491875","-0.008568597957491875","-0.008568597957491875"
"10161","-0.002601978834718466","-0.002601978834718466","-0.002601978834718466"
"10167","-0.008486744947731495","-0.008486744947731495","-0.008486744947731495"
"10171","-0.0024804023560136557","-0.0024804023560136557","-0.0024804023560136557"
"10177","-0.003184101078659296","-0.003184101078659296","-0.003184101078659296"
"10179","-0.005122161470353603","-0.005122161470353603","-0.005122161470353603"
"10191","-0.005552230402827263","-0.005552230402827263","-0.005552230402827263"
"10195","-0.003609768580645323","-0.003609768580645323","-0.003609768580645323"
"10213","-0.002406576182693243","-0.002406576182693243","-0.002406576182693243"
"10217","-0.0034981651697307825","-0.0034981651697307825","-0.0034981651697307825"
"10219","-0.00347920972853899","-0.00347920972853899","-0.00347920972853899"
"10245","-0.0016691364580765367","-0.0016691364580765367","-0.0016691364580765367"
"10251","-0.005891342647373676","-0.005891342647373676","-0.005891342647373676"
"10255","-0.0015312109608203173","-0.0015312109608203173","-0.0015312109608203173"
"10259","-0.005069440230727196","-0.005069440230727196","-0.005069440230727196"
"10261","-0.009558655321598053","-0.009558655321598053","-0.009558655321598053"
"10267","-0.008627874776721","-0.008627874776721","-0.008627874776721"
"10279","-0.014127623289823532","-0.014127623289823532","-0.014127623289823532"
"10283","-0.003951743245124817","-0.003951743245124817","-0.003951743245124817"
"10289","-0.005109837278723717","-0.005109837278723717","-0.005109837278723717"
"10291","-0.009242396801710129","-0.009242396801710129","-0.009242396801710129"
"10299","-0.001771973678842187","-0.001771973678842187","-0.001771973678842187"
"10305","-0.006360715255141258","-0.006360715255141258","-0.006360715255141258"
"10307","-0.0031094085425138474","-0.0031094085425138474","-0.0031094085425138474"
"10309","-0.005038103088736534","-0.005038103088736534","-0.005038103088736534"
"10313","-0.005693756975233555","-0.005693756975233555","-0.005693756975233555"
"10315","-0.008789203129708767","-0.008789203129708767","-0.008789203129708767"
"10329","-0.00460811797529459","-0.00460811797529459","-0.00460811797529459"
"10333","-0.008784763514995575","-0.008784763514995575","-0.008784763514995575"
"10339","-0.005926263052970171","-0.005926263052970171","-0.005926263052970171"
"10341","-0.014173646457493305","-0.014173646457493305","-0.014173646457493305"
"10353","-0.008969577960669994","-0.008969577960669994","-0.008969577960669994"
"10355","-0.004156384617090225","-0.004156384617090225","-0.004156384617090225"
"10357","-0.004857978317886591","-0.004857978317886591","-0.004857978317886591"
"10365","-0.0038784570060670376","-0.0038784570060670376","-0.0038784570060670376"
"10369","-0.0051510813646018505","-0.0051510813646018505","-0.0051510813646018505"
"10377","-0.005999408662319183","-0.005999408662319183","-0.005999408662319183"
"10389","-0.002538394182920456","-0.002538394182920456","-0.002538394182920456"
"10403","-0.006308313459157944","-0.006308313459157944","-0.006308313459157944"
"10409","-0.002710951492190361","-0.002710951492190361","-0.002710951492190361"
"10413","-0.009961052797734737","-0.009961052797734737","-0.009961052797734737"
"10419","-0.004311016295105219","-0.004311016295105219","-0.004311016295105219"
"10423","-0.00007519079372286797","-0.00007519079372286797","-0.00007519079372286797"
"10425","-0.0042893183417618275","-0.0042893183417618275","-0.0042893183417618275"
"10431","-0.0035764018539339304","-0.0035764018539339304","-0.0035764018539339304"
"10449","-0.006015815772116184","-0.006015815772116184","-0.006015815772116184"
"10453","-0.0005872175097465515","-0.0005872175097465515","-0.0005872175097465515"
"10455","-0.0010636704973876476","-0.0010636704973876476","-0.0010636704973876476"
"10477","-0.005529371090233326","-0.005529371090233326","-0.005529371090233326"
"10485","-0.004582998342812061","-0.004582998342812061","-0.004582998342812061"
"10489","-0.0053328415378928185","-0.0053328415378928185","-0.0053328415378928185"
"10491","-0.009275950491428375","-0.009275950491428375","-0.009275950491428375"
"10505","-0.004814686253666878","-0.004814686253666878","-0.004814686253666878"
"10517","-0.008059149608016014","-0.008059149608016014","-0.008059149608016014"
"10519","-0.006831926293671131","-0.006831926293671131","-0.006831926293671131"
"10521","-0.004911131225526333","-0.004911131225526333","-0.004911131225526333"
"10523","-0.0051420931704342365","-0.0051420931704342365","-0.0051420931704342365"
"10525","-0.009655320085585117","-0.009655320085585117","-0.009655320085585117"
"10527","-0.005086206365376711","-0.005086206365376711","-0.005086206365376711"
"10529","-0.008694052696228027","-0.008694052696228027","-0.008694052696228027"
"10549","-0.0019309932831674814","-0.0019309932831674814","-0.0019309932831674814"
"10553","-0.007041860371828079","-0.007041860371828079","-0.007041860371828079"
"10561","-0.002056469675153494","-0.002056469675153494","-0.002056469675153494"
"10563","-0.004800970666110516","-0.004800970666110516","-0.004800970666110516"
"10567","-0.003970594145357609","-0.003970594145357609","-0.003970594145357609"
"10579","-0.012755871750414371","-0.012755871750414371","-0.012755871750414371"
"10587","-0.002417868236079812","-0.002417868236079812","-0.002417868236079812"
"10591","-0.004860355984419584","-0.004860355984419584","-0.004860355984419584"
"10597","-0.007581351324915886","-0.007581351324915886","-0.007581351324915886"
"10599","-0.0022392896935343742","-0.0022392896935343742","-0.0022392896935343742"
"10607","-0.005233837757259607","-0.005233837757259607","-0.005233837757259607"
"10611","-0.00428433995693922","-0.00428433995693922","-0.00428433995693922"
"10613","-0.0026384673546999693","-0.0026384673546999693","-0.0026384673546999693"
"10623","-0.0020162221044301987","-0.0020162221044301987","-0.0020162221044301987"
"10625","-0.006212299689650536","-0.006212299689650536","-0.006212299689650536"
"10629","-0.004516039974987507","-0.004516039974987507","-0.004516039974987507"
"10633","-0.010162987746298313","-0.010162987746298313","-0.010162987746298313"
"10643","-0.0032149129547178745","-0.0032149129547178745","-0.0032149129547178745"
"10649","-0.0008318187319673598","-0.0008318187319673598","-0.0008318187319673598"
"10659","-0.007642929442226887","-0.007642929442226887","-0.007642929442226887"
"10661","-0.008758260868489742","-0.008758260868489742","-0.008758260868489742"
"10663","-0.001539548859000206","-0.001539548859000206","-0.001539548859000206"
"10679","-0.003995606675744057","-0.003995606675744057","-0.003995606675744057"
"10681","-0.004409440327435732","-0.004409440327435732","-0.004409440327435732"
"10683","-0.008030575700104237","-0.008030575700104237","-0.008030575700104237"
"10685","-0.009960060007870197","-0.009960060007870197","-0.009960060007870197"
"10693","-0.005151296965777874","-0.005151296965777874","-0.005151296965777874"
"10695","-0.009835178032517433","-0.009835178032517433","-0.009835178032517433"
"10697","-0.004065127111971378","-0.004065127111971378","-0.004065127111971378"
"10703","-0.0035217595286667347","-0.0035217595286667347","-0.0035217595286667347"
"10721","-0.007156249135732651","-0.007156249135732651","-0.007156249135732651"
"10723","-0.004652558825910091","-0.004652558825910091","-0.004652558825910091"
"10727","-0.00993658509105444","-0.00993658509105444","-0.00993658509105444"
"10747","-0.008753596805036068","-0.008753596805036068","-0.008753596805036068"
"10749","-0.0030018386896699667","-0.0030018386896699667","-0.0030018386896699667"
"10755","-0.010060394182801247","-0.010060394182801247","-0.010060394182801247"
"10757","-0.003764552529901266","-0.003764552529901266","-0.003764552529901266"
"10765","-0.006214707624167204","-0.006214707624167204","-0.006214707624167204"
"10771","-0.005665291100740433","-0.005665291100740433","-0.005665291100740433"
"10777","-0.004652990959584713","-0.004652990959584713","-0.004652990959584713"
"10793","-0.008361454121768475","-0.008361454121768475","-0.008361454121768475"
"10801","-0.011783186346292496","-0.011783186346292496","-0.011783186346292496"
"10809","-0.0073608700186014175","-0.0073608700186014175","-0.0073608700186014175"
"10811","-0.004313328303396702","-0.004313328303396702","-0.004313328303396702"
"10813","-0.013535814359784126","-0.013535814359784126","-0.013535814359784126"
"10817","-0.005441075190901756","-0.005441075190901756","-0.005441075190901756"
"10821","-0.013124189339578152","-0.013124189339578152","-0.013124189339578152"
"10825","-0.0067380862310528755","-0.0067380862310528755","-0.0067380862310528755"
"10831","-0.016159716993570328","-0.016159716993570328","-0.016159716993570328"
"10845","-0.003901249961927533","-0.003901249961927533","-0.003901249961927533"
"10849","-0.007095614448189735","-0.007095614448189735","-0.007095614448189735"
"10853","-0.004803809802979231","-0.004803809802979231","-0.004803809802979231"
"10859","-0.009534843266010284","-0.009534843266010284","-0.009534843266010284"
"10861","-0.00632056687027216","-0.00632056687027216","-0.00632056687027216"
"10863","-0.00985727272927761","-0.00985727272927761","-0.00985727272927761"
"10867","-0.0064154984429478645","-0.0064154984429478645","-0.0064154984429478645"
"10873","-0.006036757025867701","-0.006036757025867701","-0.006036757025867701"
"10885","-0.007149410434067249","-0.007149410434067249","-0.007149410434067249"
"10889","-0.0014839859213680029","-0.0014839859213680029","-0.0014839859213680029"
"10895","-0.004265147261321545","-0.004265147261321545","-0.004265147261321545"
"10897","-0.014479543082416058","-0.014479543082416058","-0.014479543082416058"
"10899","-0.001571432687342167","-0.001571432687342167","-0.001571432687342167"
"10903","-0.0070122904144227505","-0.0070122904144227505","-0.0070122904144227505"
"10919","-0.003232558025047183","-0.003232558025047183","-0.003232558025047183"
"10925","-0.004742472432553768","-0.004742472432553768","-0.004742472432553768"
"10931","-0.0050868564285337925","-0.0050868564285337925","-0.0050868564285337925"
"10935","-0.012320609763264656","-0.012320609763264656","-0.012320609763264656"
"10945","-0.004323260392993689","-0.004323260392993689","-0.004323260392993689"
"10947","-0.005898562725633383","-0.005898562725633383","-0.005898562725633383"
"10949","-0.0024123077746480703","-0.0024123077746480703","-0.0024123077746480703"
"10963","-0.003807674627751112","-0.003807674627751112","-0.003807674627751112"
"10965","-0.0020978637039661407","-0.0020978637039661407","-0.0020978637039661407"
"10981","-0.0026707244105637074","-0.0026707244105637074","-0.0026707244105637074"
"10989","-0.0036768692079931498","-0.0036768692079931498","-0.0036768692079931498"
"10991","-0.006740801967680454","-0.006740801967680454","-0.006740801967680454"
"10993","-0.0028914862778037786","-0.0028914862778037786","-0.0028914862778037786"
"10997","-0.007878788746893406","-0.007878788746893406","-0.007878788746893406"
"10999","-0.0028808421920984983","-0.0028808421920984983","-0.0028808421920984983"
"11003","-0.008743292652070522","-0.008743292652070522","-0.008743292652070522"
"11009","-0.007573890499770641","-0.007573890499770641","-0.007573890499770641"
"11017","-0.0015458933776244521","-0.0015458933776244521","-0.0015458933776244521"
"11023","-0.00498350290581584","-0.00498350290581584","-0.00498350290581584"
"11035","-0.004483208060264587","-0.004483208060264587","-0.004483208060264587"
"11055","-0.005063152406364679","-0.005063152406364679","-0.005063152406364679"
"11059","-0.00921204499900341","-0.00921204499900341","-0.00921204499900341"
"11065","-0.005151819903403521","-0.005151819903403521","-0.005151819903403521"
"11071","-0.004935767967253923","-0.004935767967253923","-0.004935767967253923"
